Energy_(eV)	counts
9548.53782363892	0.0015241239396377702
9548.78473861641	0.0018785826971306901
9549.031659642034	0.0014566191096033801
9549.27858667802	0.0017435813687611834
9549.525519686977	0.0017437981330570278
9549.772458631902	0.00165908365803844
9550.019403476164	0.0017603908454416233
9550.266354183505	0.001962663869366794
9550.513310718025	0.0017265593182400473
9550.760273044194	0.0014229667269224431
9551.007241126828	0.002047649117776932
9551.254214931098	0.0021149370830429773
9551.501194422515	0.0022330621991194814
9551.74817956694	0.002030556045499989
9551.995170330558	0.0017605284483420654
9552.242166679896	0.002350908141073033
9552.489168581798	0.002114937085093436
9552.736176003438	0.001946116655305193
9552.983188912302	0.002097914996297061
9553.23020727619	0.0022665354270274825
9553.477231063216	0.0022837618365662165
9553.724260241794	0.002351203987479857
9553.971294780642	0.002435439146469013
9554.218334648776	0.002874445617183077
9554.465379815501	0.00257064053677709
9554.712430250416	0.002637832824198761
9554.9594859234	0.003245943087912195
9555.20654680462	0.0028401181864205114
9555.453612864518	0.003228679332676303
9555.700684073805	0.0029582099791173504
9555.947760403478	0.0029248491655853156
9556.194841824785	0.0032111825755580495
9556.441928309248	0.00381928816695842
9556.689019828647	0.0039034110311817294
9556.936116355017	0.0034813519223284325
9557.18321786065	0.004207445242886569
9557.430324318086	0.0038701793685572564
9557.67743570012	0.0037180976971616085
9557.92455197978	0.004308456557226958
9558.171673130346	0.0043598227955468465
9558.418799125331	0.004460584049551183
9558.665929938483	0.0048153221670753565
9558.913065543788	0.004747796348540448
9559.160205915454	0.005456280298026332
9559.407351027923	0.0054566304002674525
9559.654500855857	0.006231978765329203
9559.901655374138	0.00623216924615535
9560.148814557877	0.006553650774305868
9560.395978382387	0.006401768879151474
9560.643146823199	0.006839666890068396
9560.890319856066	0.008004187697956645
9561.137497456932	0.007717792356597288
9561.384679601957	0.009151644837153083
9561.631866267502	0.008949776389335496
9561.879057430133	0.009977954112592094
9562.126253066604	0.010199269860598712
9562.37345315388	0.011211067052990218
9562.620657669104	0.01188686977195799
9562.867866589626	0.013136538550649168
9563.11507989298	0.013829555496693999
9563.362297556878	0.013220257720462357
9563.609519559228	0.015749808719184587
9563.856745878118	0.014721631228313367
9564.103976491815	0.015987234269091367
9564.35121137877	0.0170827671443276
9564.598450517602	0.017469994596726875
9564.845693887113	0.018787338604081053
9565.092941466277	0.01932852287966236
9565.34019323423	0.02025423555400478
9565.587449170283	0.0226700119704656
9565.834709253919	0.023446317510393194
9566.081973464776	0.026317107489915732
9566.32924178266	0.03031496823229983
9566.576514187544	0.030806119580665373
9566.823790659548	0.034504576540360835
9567.071071178962	0.03900912588328422
9567.318355726224	0.04373151902047981
9567.565644281929	0.046583598019717176
9567.812936826824	0.0511066314322742
9568.060233341808	0.05698296799464761
9568.30753380793	0.06251388966566368
9568.554838206386	0.0679024035951601
9568.80214651852	0.07143815873500514
