Energy_(eV)	Live_Counts
9550.0	0.001213857770357563
9550.25	0.0023127840759219
9550.5	0.0016365217361429714
9550.75	0.002228251283449534
9551.0	0.0015524482474847292
9551.25	0.00146789457460954
9551.5	0.0023134312759728066
9551.75	0.0007069115461214629
9552.0	0.0024811610457914665
9552.25	0.0021437184909771675
9552.5	0.00273544803828373
9552.75	0.0018050656396806238
9553.0	0.0023979849454244177
9553.25	0.0023966491200276114
9553.5	0.0015519889436706052
9553.75	0.002397316868394266
9554.0	0.0018901201135600697
9554.25	0.002734696819659455
9554.5	0.002566382453338998
9554.75	0.0018050656396806238
9555.0	0.0023127840759219
9555.25	0.0032417683673954304
9555.5	0.0022269995616722967
9555.75	0.0026509152458113637
9556.0	0.0026509152458113637
9556.25	0.0032417683673954304
9556.5	0.002567092287751218
9556.75	0.004172505527431843
9557.0	0.0029890464157008283
9557.25	0.0023127840759219
9557.5	0.002481849660866632
9557.75	0.004172505527431843
9558.0	0.0029045136232284624
9558.25	0.003242644803388661
9558.5	0.003749841565070013
9558.75	0.004172505527431843
9559.0	0.004340423405749128
9559.25	0.003748839928825719
9559.5	0.004848767853516459
9559.75	0.004679702254877414
9560.0	0.004596380375131351
9560.25	0.005103702371299549
9560.5	0.005947694141962906
9560.75	0.005017833452155503
9561.0	0.007382852705859297
9561.25	0.006285825339240995
9561.5	0.006032226941282428
9561.75	0.007891948389368793
9562.0	0.005692614224817971
9562.25	0.008483677916133888
9562.5	0.007471205157027595
9562.75	0.008737276314092454
9563.0	0.010002722394268079
9563.25	0.009324249326862101
9563.5	0.010512464962859297
9563.75	0.011614334980698002
9564.0	0.011273260088263435
9564.25	0.012118588012987095
9564.5	0.011273260088263435
9564.75	0.013386579900072587
9565.0	0.014908170150880863
9565.25	0.01431644062411577
9565.5	0.015499899711881739
9565.75	0.017444153959287625
9566.0	0.01643389416682846
9566.25	0.017702199208602623
9566.5	0.01685242439828675
9566.75	0.021248129620544096
9567.0	0.02176077538336289
9567.25	0.02260065427271333
9567.5	0.02454490852011922
9567.75	0.029793374015501722
9568.0	0.030715802391143406
