0.1m ZnCl2 in capillary, redone for longer time
k beta - VTC XES
Pd X-ray tube.  At 35 kV and 2.8 mA.  Ge 555 optic. 
***************************
Energy_(eV)	theta_(deg)	source_(ustep)	detect_(ustep)	ROI_counts	total_counts	real_time	live_time	cnts_per_live	ICR_(cnts/sec)	OCR_(cnts/sec)
9.55000000E+3	8.39082055E+1	-1.30004000E+5	-9.84830000E+4	5.00000000E+1	5.37800000E+3	6.05000000E+0	6.04700000E+0	8.26856292E+0	8.36033058E+2	8.88925620E+2
9.55025000E+3	8.38949558E+1	-1.31163000E+5	-9.96450000E+4	3.90000000E+1	5.14600000E+3	6.04900000E+0	6.04600000E+0	6.45054582E+0	7.96164655E+2	8.50719127E+2
9.55050000E+3	8.38817338E+1	-1.32318000E+5	-1.00804000E+5	3.40000000E+1	5.27200000E+3	6.04900000E+0	6.04600000E+0	5.62355276E+0	8.21623409E+2	8.71549016E+2
9.55075000E+3	8.38685393E+1	-1.33472000E+5	-1.01961000E+5	4.10000000E+1	5.32000000E+3	6.04900000E+0	6.04600000E+0	6.78134304E+0	8.27905439E+2	8.79484212E+2
9.55100000E+3	8.38553722E+1	-1.34623000E+5	-1.03115000E+5	4.70000000E+1	5.19200000E+3	6.05100000E+0	6.04800000E+0	7.77116402E+0	8.01189886E+2	8.58039993E+2
9.55125000E+3	8.38422322E+1	-1.35771000E+5	-1.04266000E+5	4.50000000E+1	5.48500000E+3	6.05100000E+0	6.04800000E+0	7.44047619E+0	8.50107420E+2	9.06461742E+2
9.55150000E+3	8.38291192E+1	-1.36917000E+5	-1.05415000E+5	4.40000000E+1	5.47100000E+3	6.05100000E+0	6.04800000E+0	7.27513228E+0	8.51264254E+2	9.04148075E+2
9.55175000E+3	8.38160331E+1	-1.38060000E+5	-1.06562000E+5	4.20000000E+1	5.43000000E+3	6.04900000E+0	6.04600000E+0	6.94674165E+0	8.42122665E+2	8.97669036E+2
9.55200000E+3	8.38029737E+1	-1.39201000E+5	-1.07706000E+5	4.00000000E+1	5.45500000E+3	6.04900000E+0	6.04600000E+0	6.61594443E+0	8.44271780E+2	9.01801951E+2
9.55225000E+3	8.37899407E+1	-1.40340000E+5	-1.08848000E+5	3.80000000E+1	5.51200000E+3	6.04900000E+0	6.04500000E+0	6.28618693E+0	8.56339891E+2	9.11224996E+2
9.55250000E+3	8.37769342E+1	-1.41476000E+5	-1.09987000E+5	2.80000000E+1	5.56600000E+3	6.04900000E+0	6.04600000E+0	4.63116110E+0	8.59646223E+2	9.20152091E+2
9.55275000E+3	8.37639539E+1	-1.42609000E+5	-1.11124000E+5	4.40000000E+1	5.53700000E+3	6.05000000E+0	6.04700000E+0	7.27633537E+0	8.56033058E+2	9.15206612E+2
9.55300000E+3	8.37509996E+1	-1.43741000E+5	-1.12259000E+5	4.40000000E+1	5.56100000E+3	6.05100000E+0	6.04800000E+0	7.27513228E+0	8.63989423E+2	9.19021649E+2
9.55325000E+3	8.37380712E+1	-1.44869000E+5	-1.13391000E+5	3.80000000E+1	5.62600000E+3	6.05000000E+0	6.04700000E+0	6.28410782E+0	8.77190083E+2	9.29917355E+2
9.55350000E+3	8.37251686E+1	-1.45996000E+5	-1.14521000E+5	4.90000000E+1	5.66000000E+3	6.04900000E+0	6.04600000E+0	8.10453192E+0	8.82625227E+2	9.35691850E+2
9.55375000E+3	8.37122916E+1	-1.47120000E+5	-1.15648000E+5	3.40000000E+1	5.57500000E+3	6.04900000E+0	6.04500000E+0	5.62448304E+0	8.64936353E+2	9.21639940E+2
9.55400000E+3	8.36994401E+1	-1.48242000E+5	-1.16773000E+5	3.00000000E+1	5.74000000E+3	6.04900000E+0	6.04600000E+0	4.96195832E+0	8.87088775E+2	9.48917176E+2
9.55425000E+3	8.36866138E+1	-1.49361000E+5	-1.17896000E+5	3.90000000E+1	5.80600000E+3	6.05000000E+0	6.04600000E+0	6.45054582E+0	8.98842975E+2	9.59669421E+2
9.55450000E+3	8.36738128E+1	-1.50479000E+5	-1.19016000E+5	4.20000000E+1	5.74500000E+3	6.05100000E+0	6.04700000E+0	6.94559286E+0	8.89109238E+2	9.49429846E+2
9.55475000E+3	8.36610367E+1	-1.51594000E+5	-1.20134000E+5	3.60000000E+1	5.74800000E+3	6.05000000E+0	6.04600000E+0	5.95434998E+0	8.93388430E+2	9.50082645E+2
9.55500000E+3	8.36482855E+1	-1.52706000E+5	-1.21250000E+5	6.30000000E+1	5.82400000E+3	6.04900000E+0	6.04600000E+0	1.04201125E+1	8.99818152E+2	9.62803769E+2
9.55525000E+3	8.36355591E+1	-1.53816000E+5	-1.22364000E+5	4.30000000E+1	5.93000000E+3	6.04900000E+0	6.04600000E+0	7.11214026E+0	9.19656142E+2	9.80327327E+2
9.55550000E+3	8.36228572E+1	-1.54924000E+5	-1.23475000E+5	4.10000000E+1	5.88100000E+3	6.05000000E+0	6.04600000E+0	6.78134304E+0	9.09256198E+2	9.72066116E+2
9.55575000E+3	8.36101798E+1	-1.56030000E+5	-1.24584000E+5	4.40000000E+1	5.75400000E+3	6.05000000E+0	6.04600000E+0	7.27753887E+0	8.93223140E+2	9.51074380E+2
9.55600000E+3	8.35975267E+1	-1.57134000E+5	-1.25691000E+5	4.80000000E+1	5.87800000E+3	6.05000000E+0	6.04600000E+0	7.93913331E+0	9.06776860E+2	9.71570248E+2
9.55625000E+3	8.35848978E+1	-1.58235000E+5	-1.26795000E+5	4.00000000E+1	5.72900000E+3	6.05200000E+0	6.04800000E+0	6.61375661E+0	8.92101785E+2	9.46629213E+2
9.55650000E+3	8.35722930E+1	-1.59334000E+5	-1.27898000E+5	3.90000000E+1	5.80200000E+3	6.05000000E+0	6.04600000E+0	6.45054582E+0	8.97024793E+2	9.59008264E+2
9.55675000E+3	8.35597120E+1	-1.60431000E+5	-1.28998000E+5	4.40000000E+1	5.85100000E+3	6.05000000E+0	6.04600000E+0	7.27753887E+0	9.05123967E+2	9.67107438E+2
9.55700000E+3	8.35471549E+1	-1.61526000E+5	-1.30096000E+5	5.30000000E+1	5.81800000E+3	6.04900000E+0	6.04600000E+0	8.76612636E+0	9.02793850E+2	9.61811870E+2
9.55725000E+3	8.35346214E+1	-1.62618000E+5	-1.31192000E+5	5.30000000E+1	5.74300000E+3	6.05000000E+0	6.04700000E+0	8.76467670E+0	8.89090909E+2	9.49256198E+2
9.55750000E+3	8.35221114E+1	-1.63709000E+5	-1.32285000E+5	5.00000000E+1	5.85000000E+3	6.04900000E+0	6.04600000E+0	8.26993053E+0	9.13870061E+2	9.67102000E+2
9.55775000E+3	8.35096248E+1	-1.64797000E+5	-1.33377000E+5	3.50000000E+1	5.81600000E+3	6.05100000E+0	6.04700000E+0	5.78799405E+0	9.01008098E+2	9.61163444E+2
9.55800000E+3	8.34971614E+1	-1.65883000E+5	-1.34466000E+5	3.80000000E+1	5.75300000E+3	6.05000000E+0	6.04700000E+0	6.28410782E+0	8.94380165E+2	9.50909091E+2
9.55825000E+3	8.34847212E+1	-1.66967000E+5	-1.35553000E+5	5.00000000E+1	5.67600000E+3	6.05000000E+0	6.04700000E+0	8.26856292E+0	8.79173554E+2	9.38181818E+2
9.55850000E+3	8.34723040E+1	-1.68049000E+5	-1.36638000E+5	5.00000000E+1	5.64900000E+3	6.05000000E+0	6.04600000E+0	8.26993053E+0	8.74710744E+2	9.33719008E+2
9.55875000E+3	8.34599097E+1	-1.69129000E+5	-1.37721000E+5	4.30000000E+1	5.80800000E+3	6.04800000E+0	6.04500000E+0	7.11331679E+0	8.95998677E+2	9.60317460E+2
