0.1m ZnCl2 in capillary, redone for longer time
k beta - VTC XES
Pd X-ray tube.  At 35 kV and 2.8 mA.  Ge 555 optic. 
***************************
Energy_(eV)	theta_(deg)	source_(ustep)	detect_(ustep)	ROI_counts	total_counts	real_time	live_time	cnts_per_live	ICR_(cnts/sec)	OCR_(cnts/sec)
9.55000000E+3	8.39082055E+1	-1.30004000E+5	-9.84830000E+4	3.60000000E+1	5.29900000E+3	6.05100000E+0	6.04700000E+0	5.95336531E+0	8.20029747E+2	8.75723021E+2
9.55025000E+3	8.38949558E+1	-1.31163000E+5	-9.96450000E+4	3.40000000E+1	5.32300000E+3	6.04900000E+0	6.04600000E+0	5.62355276E+0	8.25591007E+2	8.79980162E+2
9.55050000E+3	8.38817338E+1	-1.32318000E+5	-1.00804000E+5	4.10000000E+1	5.32900000E+3	6.05000000E+0	6.04700000E+0	6.78022160E+0	8.28760331E+2	8.80826446E+2
9.55075000E+3	8.38685393E+1	-1.33472000E+5	-1.01961000E+5	4.30000000E+1	5.41300000E+3	6.04900000E+0	6.04600000E+0	7.11214026E+0	8.36501901E+2	8.94858654E+2
9.55100000E+3	8.38553722E+1	-1.34623000E+5	-1.03115000E+5	3.80000000E+1	5.38800000E+3	6.05000000E+0	6.04700000E+0	6.28410782E+0	8.36198347E+2	8.90578512E+2
9.55125000E+3	8.38422322E+1	-1.35771000E+5	-1.04266000E+5	4.30000000E+1	5.41900000E+3	6.05100000E+0	6.04800000E+0	7.10978836E+0	8.45975872E+2	8.95554454E+2
9.55150000E+3	8.38291192E+1	-1.36917000E+5	-1.05415000E+5	3.40000000E+1	5.45000000E+3	6.05000000E+0	6.04600000E+0	5.62355276E+0	8.42148760E+2	9.00826446E+2
9.55175000E+3	8.38160331E+1	-1.38060000E+5	-1.06562000E+5	3.80000000E+1	5.41600000E+3	6.05000000E+0	6.04700000E+0	6.28410782E+0	8.42479339E+2	8.95206612E+2
9.55200000E+3	8.38029737E+1	-1.39201000E+5	-1.07706000E+5	2.60000000E+1	5.36100000E+3	6.05000000E+0	6.04600000E+0	4.30036388E+0	8.29752066E+2	8.86115702E+2
9.55225000E+3	8.37899407E+1	-1.40340000E+5	-1.08848000E+5	4.30000000E+1	5.33600000E+3	6.05000000E+0	6.04700000E+0	7.11096411E+0	8.31900826E+2	8.81983471E+2
9.55250000E+3	8.37769342E+1	-1.41476000E+5	-1.09987000E+5	4.10000000E+1	5.51400000E+3	6.04900000E+0	6.04600000E+0	6.78134304E+0	8.53694826E+2	9.11555629E+2
9.55275000E+3	8.37639539E+1	-1.42609000E+5	-1.11124000E+5	4.40000000E+1	5.65800000E+3	6.04900000E+0	6.04500000E+0	7.27874276E+0	8.76343197E+2	9.35361217E+2
9.55300000E+3	8.37509996E+1	-1.43741000E+5	-1.12259000E+5	3.40000000E+1	5.68900000E+3	6.05000000E+0	6.04600000E+0	5.62355276E+0	8.88925620E+2	9.40330579E+2
9.55325000E+3	8.37380712E+1	-1.44869000E+5	-1.13391000E+5	3.80000000E+1	5.69400000E+3	6.05100000E+0	6.04700000E+0	6.28410782E+0	8.81672451E+2	9.41001487E+2
9.55350000E+3	8.37251686E+1	-1.45996000E+5	-1.14521000E+5	2.80000000E+1	5.70400000E+3	6.04900000E+0	6.04500000E+0	4.63192721E+0	8.87254092E+2	9.42965779E+2
9.55375000E+3	8.37122916E+1	-1.47120000E+5	-1.15648000E+5	3.80000000E+1	5.59700000E+3	6.05100000E+0	6.04800000E+0	6.28306878E+0	8.64485209E+2	9.24971079E+2
