0.1m ZnCl2 in capillary, redone for longer time
k beta - VTC XES
Pd X-ray tube.  At 35 kV and 2.8 mA.  Ge 555 optic. 
***************************
Energy_(eV)	theta_(deg)	source_(ustep)	detect_(ustep)	ROI_counts	total_counts	real_time	live_time	cnts_per_live	ICR_(cnts/sec)	OCR_(cnts/sec)
9.55000000E+3	8.39082055E+1	-1.30004000E+5	-9.84830000E+4	3.90000000E+1	5.30700000E+3	6.04900000E+0	6.04600000E+0	6.45054582E+0	8.20631509E+2	8.77335097E+2
9.55025000E+3	8.38949558E+1	-1.31163000E+5	-9.96450000E+4	3.80000000E+1	5.30000000E+3	6.05000000E+0	6.04600000E+0	6.28514720E+0	8.26776860E+2	8.76033058E+2
9.55050000E+3	8.38817338E+1	-1.32318000E+5	-1.00804000E+5	4.40000000E+1	5.40500000E+3	6.04800000E+0	6.04500000E+0	7.27874276E+0	8.40608466E+2	8.93683862E+2
9.55075000E+3	8.38685393E+1	-1.33472000E+5	-1.01961000E+5	4.50000000E+1	5.33000000E+3	6.05100000E+0	6.04800000E+0	7.44047619E+0	8.33581226E+2	8.80846141E+2
9.55100000E+3	8.38553722E+1	-1.34623000E+5	-1.03115000E+5	4.10000000E+1	5.25300000E+3	6.05000000E+0	6.04700000E+0	6.78022160E+0	8.14710744E+2	8.68264463E+2
9.55125000E+3	8.38422322E+1	-1.35771000E+5	-1.04266000E+5	3.40000000E+1	5.33200000E+3	6.05000000E+0	6.04700000E+0	5.62262279E+0	8.31074380E+2	8.81322314E+2
9.55150000E+3	8.38291192E+1	-1.36917000E+5	-1.05415000E+5	3.00000000E+1	5.30900000E+3	6.05000000E+0	6.04600000E+0	4.96195832E+0	8.23305785E+2	8.77520661E+2
9.55175000E+3	8.38160331E+1	-1.38060000E+5	-1.06562000E+5	3.40000000E+1	5.41100000E+3	6.05100000E+0	6.04800000E+0	5.62169312E+0	8.41018014E+2	8.94232358E+2
9.55200000E+3	8.38029737E+1	-1.39201000E+5	-1.07706000E+5	3.80000000E+1	5.55300000E+3	6.04900000E+0	6.04600000E+0	6.28514720E+0	8.63448504E+2	9.18002976E+2
9.55225000E+3	8.37899407E+1	-1.40340000E+5	-1.08848000E+5	3.70000000E+1	5.55600000E+3	6.04900000E+0	6.04500000E+0	6.12076096E+0	8.65101670E+2	9.18498925E+2
9.55250000E+3	8.37769342E+1	-1.41476000E+5	-1.09987000E+5	3.90000000E+1	5.54600000E+3	6.04900000E+0	6.04500000E+0	6.45161290E+0	8.63613820E+2	9.16845760E+2
9.55275000E+3	8.37639539E+1	-1.42609000E+5	-1.11124000E+5	5.70000000E+1	5.62100000E+3	6.05000000E+0	6.04600000E+0	9.42772081E+0	8.72561983E+2	9.29090909E+2
9.55300000E+3	8.37509996E+1	-1.43741000E+5	-1.12259000E+5	2.60000000E+1	5.54800000E+3	6.04900000E+0	6.04500000E+0	4.30107527E+0	8.53860142E+2	9.17176393E+2
9.55325000E+3	8.37380712E+1	-1.44869000E+5	-1.13391000E+5	4.70000000E+1	5.74500000E+3	6.05000000E+0	6.04600000E+0	7.77373470E+0	8.90909091E+2	9.49586777E+2
9.55350000E+3	8.37251686E+1	-1.45996000E+5	-1.14521000E+5	4.30000000E+1	5.61700000E+3	6.04900000E+0	6.04600000E+0	7.11214026E+0	8.66754836E+2	9.28583237E+2
9.55375000E+3	8.37122916E+1	-1.47120000E+5	-1.15648000E+5	2.80000000E+1	5.63500000E+3	6.04900000E+0	6.04600000E+0	4.63116110E+0	8.76012564E+2	9.31558935E+2
9.55400000E+3	8.36994401E+1	-1.48242000E+5	-1.16773000E+5	4.90000000E+1	5.73000000E+3	6.05000000E+0	6.04600000E+0	8.10453192E+0	8.87933884E+2	9.47107438E+2
9.55425000E+3	8.36866138E+1	-1.49361000E+5	-1.17896000E+5	3.50000000E+1	5.81000000E+3	6.05000000E+0	6.04600000E+0	5.78895137E+0	9.01322314E+2	9.60330579E+2
9.55450000E+3	8.36738128E+1	-1.50479000E+5	-1.19016000E+5	3.90000000E+1	5.65900000E+3	6.05000000E+0	6.04600000E+0	6.45054582E+0	8.79834711E+2	9.35371901E+2
9.55475000E+3	8.36610367E+1	-1.51594000E+5	-1.20134000E+5	3.90000000E+1	5.72100000E+3	6.05000000E+0	6.04700000E+0	6.44947908E+0	8.89586777E+2	9.45619835E+2
9.55500000E+3	8.36482855E+1	-1.52706000E+5	-1.21250000E+5	3.30000000E+1	5.73200000E+3	6.04900000E+0	6.04500000E+0	5.45905707E+0	8.96015870E+2	9.47594644E+2
9.55525000E+3	8.36355591E+1	-1.53816000E+5	-1.22364000E+5	4.60000000E+1	5.72900000E+3	6.04900000E+0	6.04600000E+0	7.60833609E+0	8.91552323E+2	9.47098694E+2
9.55550000E+3	8.36228572E+1	-1.54924000E+5	-1.23475000E+5	3.70000000E+1	5.74100000E+3	6.05000000E+0	6.04600000E+0	6.11974859E+0	8.91900826E+2	9.48925620E+2
9.55575000E+3	8.36101798E+1	-1.56030000E+5	-1.24584000E+5	5.20000000E+1	5.71200000E+3	6.04900000E+0	6.04500000E+0	8.60215054E+0	8.86923458E+2	9.44288312E+2
9.55600000E+3	8.35975267E+1	-1.57134000E+5	-1.25691000E+5	4.60000000E+1	5.77400000E+3	6.05000000E+0	6.04600000E+0	7.60833609E+0	9.01652893E+2	9.54380165E+2
9.55625000E+3	8.35848978E+1	-1.58235000E+5	-1.26795000E+5	4.90000000E+1	5.79100000E+3	6.05100000E+0	6.04700000E+0	8.10319167E+0	8.95719716E+2	9.57031896E+2
9.55650000E+3	8.35722930E+1	-1.59334000E+5	-1.27898000E+5	3.80000000E+1	5.78000000E+3	6.05100000E+0	6.04700000E+0	6.28410782E+0	8.90761858E+2	9.55214014E+2
9.55675000E+3	8.35597120E+1	-1.60431000E+5	-1.28998000E+5	4.90000000E+1	5.78000000E+3	6.04800000E+0	6.04400000E+0	8.10721377E+0	9.00628307E+2	9.55687831E+2
9.55700000E+3	8.35471549E+1	-1.61526000E+5	-1.30096000E+5	3.10000000E+1	5.71600000E+3	6.05100000E+0	6.04700000E+0	5.12650901E+0	8.94562882E+2	9.44637250E+2
9.55725000E+3	8.35346214E+1	-1.62618000E+5	-1.31192000E+5	5.50000000E+1	5.57900000E+3	6.05000000E+0	6.04700000E+0	9.09541922E+0	8.64132231E+2	9.22148760E+2
9.55750000E+3	8.35221114E+1	-1.63709000E+5	-1.32285000E+5	4.60000000E+1	5.76900000E+3	6.05000000E+0	6.04600000E+0	7.60833609E+0	8.93553719E+2	9.53553719E+2
9.55775000E+3	8.35096248E+1	-1.64797000E+5	-1.33377000E+5	4.30000000E+1	5.76400000E+3	6.05000000E+0	6.04600000E+0	7.11214026E+0	8.99008264E+2	9.52727273E+2
9.55800000E+3	8.34971614E+1	-1.65883000E+5	-1.34466000E+5	4.20000000E+1	5.75000000E+3	6.05100000E+0	6.04700000E+0	6.94559286E+0	8.91422905E+2	9.50256156E+2
9.55825000E+3	8.34847212E+1	-1.66967000E+5	-1.35553000E+5	3.80000000E+1	5.76700000E+3	6.05000000E+0	6.04600000E+0	6.28514720E+0	8.98016529E+2	9.53223140E+2
9.55850000E+3	8.34723040E+1	-1.68049000E+5	-1.36638000E+5	4.30000000E+1	5.78300000E+3	6.05100000E+0	6.04700000E+0	7.11096411E+0	9.01008098E+2	9.55709800E+2
9.55875000E+3	8.34599097E+1	-1.69129000E+5	-1.37721000E+5	4.90000000E+1	5.77600000E+3	6.04900000E+0	6.04500000E+0	8.10587262E+0	8.97669036E+2	9.54868573E+2
9.55900000E+3	8.34475382E+1	-1.70206000E+5	-1.38802000E+5	3.80000000E+1	5.79800000E+3	6.05000000E+0	6.04700000E+0	6.28410782E+0	9.01652893E+2	9.58347107E+2
9.55925000E+3	8.34351893E+1	-1.71282000E+5	-1.39881000E+5	4.40000000E+1	5.63600000E+3	6.04900000E+0	6.04600000E+0	7.27753887E+0	8.72044966E+2	9.31724252E+2
9.55950000E+3	8.34228629E+1	-1.72355000E+5	-1.40958000E+5	5.70000000E+1	5.72000000E+3	6.04900000E+0	6.04500000E+0	9.42928040E+0	8.87584725E+2	9.45610845E+2
9.55975000E+3	8.34105589E+1	-1.73427000E+5	-1.42032000E+5	4.10000000E+1	5.81600000E+3	6.05000000E+0	6.04600000E+0	6.78134304E+0	8.99173554E+2	9.61322314E+2
9.56000000E+3	8.33982772E+1	-1.74496000E+5	-1.43105000E+5	4.80000000E+1	5.66100000E+3	6.04900000E+0	6.04500000E+0	7.94044665E+0	8.82955860E+2	9.35857166E+2
9.56025000E+3	8.33860176E+1	-1.75563000E+5	-1.44176000E+5	5.00000000E+1	5.71200000E+3	6.04900000E+0	6.04600000E+0	8.26993053E+0	8.92874855E+2	9.44288312E+2
9.56050000E+3	8.33737801E+1	-1.76629000E+5	-1.45244000E+5	4.80000000E+1	5.79800000E+3	6.04900000E+0	6.04500000E+0	7.94044665E+0	8.96346504E+2	9.58505538E+2
9.56075000E+3	8.33615646E+1	-1.77692000E+5	-1.46311000E+5	5.10000000E+1	5.80700000E+3	6.04900000E+0	6.04600000E+0	8.43532914E+0	8.97007770E+2	9.59993387E+2
9.56100000E+3	8.33493708E+1	-1.78753000E+5	-1.47375000E+5	4.80000000E+1	5.59500000E+3	6.05000000E+0	6.04700000E+0	7.93782041E+0	8.65950413E+2	9.24793388E+2
9.56125000E+3	8.33371988E+1	-1.79812000E+5	-1.48438000E+5	5.70000000E+1	5.64900000E+3	6.05000000E+0	6.04600000E+0	9.42772081E+0	8.77355372E+2	9.33719008E+2
