0.1m ZnCl2 in capillary, redone for longer time
k beta - VTC XES
Pd X-ray tube.  At 35 kV and 2.8 mA.  Ge 555 optic. 
***************************
Energy_(eV)	theta_(deg)	source_(ustep)	detect_(ustep)	ROI_counts	total_counts	real_time	live_time	cnts_per_live	ICR_(cnts/sec)	OCR_(cnts/sec)
9.55000000E+3	8.39082055E+1	-1.30004000E+5	-9.84830000E+4	3.20000000E+1	5.28600000E+3	6.04900000E+0	6.04600000E+0	5.29275554E+0	8.30219871E+2	8.73863449E+2
9.55025000E+3	8.38949558E+1	-1.31163000E+5	-9.96450000E+4	4.30000000E+1	5.27600000E+3	6.05100000E+0	6.04800000E+0	7.10978836E+0	8.20525533E+2	8.71921996E+2
9.55050000E+3	8.38817338E+1	-1.32318000E+5	-1.00804000E+5	2.90000000E+1	5.41000000E+3	6.04900000E+0	6.04500000E+0	4.79735318E+0	8.36997851E+2	8.94362705E+2
9.55075000E+3	8.38685393E+1	-1.33472000E+5	-1.01961000E+5	3.00000000E+1	5.37400000E+3	6.04800000E+0	6.04500000E+0	4.96277916E+0	8.35813492E+2	8.88558201E+2
9.55100000E+3	8.38553722E+1	-1.34623000E+5	-1.03115000E+5	4.50000000E+1	5.26900000E+3	6.05000000E+0	6.04600000E+0	7.44293748E+0	8.18347107E+2	8.70909091E+2
9.55125000E+3	8.38422322E+1	-1.35771000E+5	-1.04266000E+5	5.10000000E+1	5.26500000E+3	6.05100000E+0	6.04700000E+0	8.43393418E+0	8.14245579E+2	8.70104115E+2
9.55150000E+3	8.38291192E+1	-1.36917000E+5	-1.05415000E+5	4.70000000E+1	5.28800000E+3	6.04900000E+0	6.04600000E+0	7.77373470E+0	8.17655811E+2	8.74194082E+2
9.55175000E+3	8.38160331E+1	-1.38060000E+5	-1.06562000E+5	4.40000000E+1	5.50300000E+3	6.04900000E+0	6.04600000E+0	7.27753887E+0	8.52206976E+2	9.09737147E+2
9.55200000E+3	8.38029737E+1	-1.39201000E+5	-1.07706000E+5	3.80000000E+1	5.48800000E+3	6.05000000E+0	6.04700000E+0	6.28410782E+0	8.51404959E+2	9.07107438E+2
9.55225000E+3	8.37899407E+1	-1.40340000E+5	-1.08848000E+5	5.60000000E+1	5.52600000E+3	6.05000000E+0	6.04700000E+0	9.26079047E+0	8.55702479E+2	9.13388430E+2
9.55250000E+3	8.37769342E+1	-1.41476000E+5	-1.09987000E+5	4.40000000E+1	5.53300000E+3	6.04900000E+0	6.04600000E+0	7.27753887E+0	8.57331790E+2	9.14696644E+2
9.55275000E+3	8.37639539E+1	-1.42609000E+5	-1.11124000E+5	4.00000000E+1	5.44100000E+3	6.05000000E+0	6.04700000E+0	6.61485034E+0	8.44132231E+2	8.99338843E+2
9.55300000E+3	8.37509996E+1	-1.43741000E+5	-1.12259000E+5	4.10000000E+1	5.69500000E+3	6.05000000E+0	6.04600000E+0	6.78134304E+0	8.81157025E+2	9.41322314E+2
9.55325000E+3	8.37380712E+1	-1.44869000E+5	-1.13391000E+5	4.20000000E+1	5.75300000E+3	6.04900000E+0	6.04500000E+0	6.94789082E+0	8.98991569E+2	9.51066292E+2
9.55350000E+3	8.37251686E+1	-1.45996000E+5	-1.14521000E+5	2.90000000E+1	5.58700000E+3	6.04900000E+0	6.04600000E+0	4.79655971E+0	8.61464705E+2	9.23623739E+2
9.55375000E+3	8.37122916E+1	-1.47120000E+5	-1.15648000E+5	3.50000000E+1	5.74600000E+3	6.04900000E+0	6.04600000E+0	5.78895137E+0	8.95685237E+2	9.49909076E+2
9.55400000E+3	8.36994401E+1	-1.48242000E+5	-1.16773000E+5	3.40000000E+1	5.77900000E+3	6.05000000E+0	6.04700000E+0	5.62262279E+0	8.92727273E+2	9.55206612E+2
9.55425000E+3	8.36866138E+1	-1.49361000E+5	-1.17896000E+5	4.20000000E+1	5.72700000E+3	6.05000000E+0	6.04700000E+0	6.94559286E+0	8.83471074E+2	9.46611570E+2
9.55450000E+3	8.36738128E+1	-1.50479000E+5	-1.19016000E+5	4.10000000E+1	5.83300000E+3	6.05100000E+0	6.04700000E+0	6.78022160E+0	8.99686002E+2	9.63972897E+2
9.55475000E+3	8.36610367E+1	-1.51594000E+5	-1.20134000E+5	4.40000000E+1	5.78600000E+3	6.04900000E+0	6.04500000E+0	7.27874276E+0	8.96677137E+2	9.56521739E+2
