0.1m ZnCl2 in capillary, redone for longer time
k beta - VTC XES
Pd X-ray tube.  At 35 kV and 2.8 mA.  Ge 555 optic. 
***************************
Energy_(eV)	theta_(deg)	source_(ustep)	detect_(ustep)	ROI_counts	total_counts	real_time	live_time	cnts_per_live	ICR_(cnts/sec)	OCR_(cnts/sec)
9.55000000E+3	8.39082055E+1	-1.30004000E+5	-9.84830000E+4	3.90000000E+1	5.21800000E+3	6.05000000E+0	6.04700000E+0	6.44947908E+0	8.13223140E+2	8.62479339E+2
9.55025000E+3	8.38949558E+1	-1.31163000E+5	-9.96450000E+4	4.50000000E+1	5.38400000E+3	6.04900000E+0	6.04600000E+0	7.44293748E+0	8.36667218E+2	8.90064473E+2
9.55050000E+3	8.38817338E+1	-1.32318000E+5	-1.00804000E+5	3.90000000E+1	5.43100000E+3	6.05100000E+0	6.04700000E+0	6.44947908E+0	8.47793753E+2	8.97537597E+2
9.55075000E+3	8.38685393E+1	-1.33472000E+5	-1.01961000E+5	4.90000000E+1	5.31500000E+3	6.04900000E+0	6.04600000E+0	8.10453192E+0	8.22780625E+2	8.78657629E+2
9.55100000E+3	8.38553722E+1	-1.34623000E+5	-1.03115000E+5	4.00000000E+1	5.29700000E+3	6.05000000E+0	6.04600000E+0	6.61594443E+0	8.21652893E+2	8.75537190E+2
9.55125000E+3	8.38422322E+1	-1.35771000E+5	-1.04266000E+5	3.90000000E+1	5.41700000E+3	6.04900000E+0	6.04500000E+0	6.45161290E+0	8.41130765E+2	8.95519921E+2
9.55150000E+3	8.38291192E+1	-1.36917000E+5	-1.05415000E+5	3.00000000E+1	5.60400000E+3	6.05000000E+0	6.04600000E+0	4.96195832E+0	8.74545455E+2	9.26280992E+2
9.55175000E+3	8.38160331E+1	-1.38060000E+5	-1.06562000E+5	3.10000000E+1	5.46000000E+3	6.05000000E+0	6.04600000E+0	5.12735693E+0	8.44297521E+2	9.02479339E+2
9.55200000E+3	8.38029737E+1	-1.39201000E+5	-1.07706000E+5	4.20000000E+1	5.60200000E+3	6.05000000E+0	6.04600000E+0	6.94674165E+0	8.65785124E+2	9.25950413E+2
9.55225000E+3	8.37899407E+1	-1.40340000E+5	-1.08848000E+5	3.70000000E+1	5.63100000E+3	6.05000000E+0	6.04700000E+0	6.11873656E+0	8.70743802E+2	9.30743802E+2
9.55250000E+3	8.37769342E+1	-1.41476000E+5	-1.09987000E+5	4.30000000E+1	5.63000000E+3	6.05000000E+0	6.04700000E+0	7.11096411E+0	8.79669421E+2	9.30578512E+2
9.55275000E+3	8.37639539E+1	-1.42609000E+5	-1.11124000E+5	4.00000000E+1	5.63500000E+3	6.04900000E+0	6.04600000E+0	6.61594443E+0	8.69730534E+2	9.31558935E+2
9.55300000E+3	8.37509996E+1	-1.43741000E+5	-1.12259000E+5	3.60000000E+1	5.68500000E+3	6.04900000E+0	6.04600000E+0	5.95434998E+0	8.77996363E+2	9.39824764E+2
9.55325000E+3	8.37380712E+1	-1.44869000E+5	-1.13391000E+5	4.30000000E+1	5.56500000E+3	6.05100000E+0	6.04700000E+0	7.11096411E+0	8.57213684E+2	9.19682697E+2
9.55350000E+3	8.37251686E+1	-1.45996000E+5	-1.14521000E+5	3.90000000E+1	5.58600000E+3	6.05000000E+0	6.04600000E+0	6.45054582E+0	8.61487603E+2	9.23305785E+2
9.55375000E+3	8.37122916E+1	-1.47120000E+5	-1.15648000E+5	3.70000000E+1	5.62900000E+3	6.05000000E+0	6.04600000E+0	6.11974859E+0	8.69586777E+2	9.30413223E+2
9.55400000E+3	8.36994401E+1	-1.48242000E+5	-1.16773000E+5	3.80000000E+1	5.81100000E+3	6.05100000E+0	6.04700000E+0	6.28410782E+0	9.00181788E+2	9.60337134E+2
9.55425000E+3	8.36866138E+1	-1.49361000E+5	-1.17896000E+5	3.90000000E+1	5.73900000E+3	6.04800000E+0	6.04500000E+0	6.45161290E+0	8.90211640E+2	9.48908730E+2
