0.1m ZnCl2 in capillary, redone for longer time
k beta - VTC XES
Pd X-ray tube.  At 35 kV and 2.8 mA.  Ge 555 optic. 
***************************
Energy_(eV)	theta_(deg)	source_(ustep)	detect_(ustep)	ROI_counts	total_counts	real_time	live_time	cnts_per_live	ICR_(cnts/sec)	OCR_(cnts/sec)
9.55000000E+3	8.39082055E+1	-1.30004000E+5	-9.84830000E+4	3.30000000E+1	5.37400000E+3	6.05000000E+0	6.04600000E+0	5.45815415E+0	8.40000000E+2	8.88264463E+2
9.55025000E+3	8.38949558E+1	-1.31163000E+5	-9.96450000E+4	3.20000000E+1	5.28500000E+3	6.05000000E+0	6.04600000E+0	5.29275554E+0	8.17355372E+2	8.73553719E+2
9.55050000E+3	8.38817338E+1	-1.32318000E+5	-1.00804000E+5	2.60000000E+1	5.33300000E+3	6.05000000E+0	6.04600000E+0	4.30036388E+0	8.31239669E+2	8.81487603E+2
9.55075000E+3	8.38685393E+1	-1.33472000E+5	-1.01961000E+5	3.70000000E+1	5.21600000E+3	6.05100000E+0	6.04700000E+0	6.11873656E+0	8.09452983E+2	8.62006280E+2
9.55100000E+3	8.38553722E+1	-1.34623000E+5	-1.03115000E+5	3.80000000E+1	5.22600000E+3	6.04900000E+0	6.04500000E+0	6.28618693E+0	8.09720615E+2	8.63944454E+2
9.55125000E+3	8.38422322E+1	-1.35771000E+5	-1.04266000E+5	3.70000000E+1	5.27200000E+3	6.05000000E+0	6.04700000E+0	6.11873656E+0	8.16694215E+2	8.71404959E+2
9.55150000E+3	8.38291192E+1	-1.36917000E+5	-1.05415000E+5	3.60000000E+1	5.45500000E+3	6.04900000E+0	6.04600000E+0	5.95434998E+0	8.48404695E+2	9.01801951E+2
9.55175000E+3	8.38160331E+1	-1.38060000E+5	-1.06562000E+5	4.30000000E+1	5.40200000E+3	6.04900000E+0	6.04600000E+0	7.11214026E+0	8.37163167E+2	8.93040172E+2
9.55200000E+3	8.38029737E+1	-1.39201000E+5	-1.07706000E+5	3.50000000E+1	5.41000000E+3	6.05000000E+0	6.04700000E+0	5.78799405E+0	8.41652893E+2	8.94214876E+2
9.55225000E+3	8.37899407E+1	-1.40340000E+5	-1.08848000E+5	4.70000000E+1	5.47400000E+3	6.04900000E+0	6.04600000E+0	7.77373470E+0	8.55843941E+2	9.04942966E+2
9.55250000E+3	8.37769342E+1	-1.41476000E+5	-1.09987000E+5	4.70000000E+1	5.47300000E+3	6.05000000E+0	6.04700000E+0	7.77244915E+0	8.45950413E+2	9.04628099E+2
9.55275000E+3	8.37639539E+1	-1.42609000E+5	-1.11124000E+5	4.00000000E+1	5.48100000E+3	6.05000000E+0	6.04700000E+0	6.61485034E+0	8.51404959E+2	9.05950413E+2
9.55300000E+3	8.37509996E+1	-1.43741000E+5	-1.12259000E+5	3.80000000E+1	5.63500000E+3	6.05000000E+0	6.04700000E+0	6.28410782E+0	8.73388430E+2	9.31404959E+2
9.55325000E+3	8.37380712E+1	-1.44869000E+5	-1.13391000E+5	3.70000000E+1	5.61200000E+3	6.04900000E+0	6.04500000E+0	6.12076096E+0	8.72044966E+2	9.27756654E+2
9.55350000E+3	8.37251686E+1	-1.45996000E+5	-1.14521000E+5	4.90000000E+1	5.76700000E+3	6.05000000E+0	6.04700000E+0	8.10319167E+0	8.95867769E+2	9.53223140E+2
9.55375000E+3	8.37122916E+1	-1.47120000E+5	-1.15648000E+5	3.80000000E+1	5.76400000E+3	6.05000000E+0	6.04600000E+0	6.28514720E+0	8.89421488E+2	9.52727273E+2
9.55400000E+3	8.36994401E+1	-1.48242000E+5	-1.16773000E+5	4.00000000E+1	5.74600000E+3	6.05000000E+0	6.04600000E+0	6.61594443E+0	8.98677686E+2	9.49752066E+2
9.55425000E+3	8.36866138E+1	-1.49361000E+5	-1.17896000E+5	4.10000000E+1	5.77000000E+3	6.05100000E+0	6.04700000E+0	6.78022160E+0	8.96215502E+2	9.53561395E+2
9.55450000E+3	8.36738128E+1	-1.50479000E+5	-1.19016000E+5	5.20000000E+1	5.70600000E+3	6.05000000E+0	6.04600000E+0	8.60072775E+0	8.83966942E+2	9.43140496E+2
9.55475000E+3	8.36610367E+1	-1.51594000E+5	-1.20134000E+5	4.50000000E+1	5.86600000E+3	6.04900000E+0	6.04500000E+0	7.44416873E+0	9.08249297E+2	9.69747066E+2
9.55500000E+3	8.36482855E+1	-1.52706000E+5	-1.21250000E+5	4.40000000E+1	5.75900000E+3	6.05000000E+0	6.04600000E+0	7.27753887E+0	8.90743802E+2	9.51900826E+2
9.55525000E+3	8.36355591E+1	-1.53816000E+5	-1.22364000E+5	4.30000000E+1	5.69200000E+3	6.04900000E+0	6.04600000E+0	7.11214026E+0	8.82955860E+2	9.40981980E+2
9.55550000E+3	8.36228572E+1	-1.54924000E+5	-1.23475000E+5	4.00000000E+1	5.88200000E+3	6.05000000E+0	6.04700000E+0	6.61485034E+0	9.07768595E+2	9.72231405E+2
9.55575000E+3	8.36101798E+1	-1.56030000E+5	-1.24584000E+5	3.50000000E+1	5.72100000E+3	6.05000000E+0	6.04600000E+0	5.78895137E+0	8.86611570E+2	9.45619835E+2
9.55600000E+3	8.35975267E+1	-1.57134000E+5	-1.25691000E+5	3.90000000E+1	5.75900000E+3	6.05000000E+0	6.04600000E+0	6.45054582E+0	8.94710744E+2	9.51900826E+2
9.55625000E+3	8.35848978E+1	-1.58235000E+5	-1.26795000E+5	2.80000000E+1	5.69000000E+3	6.04900000E+0	6.04600000E+0	4.63116110E+0	8.83947760E+2	9.40651347E+2
9.55650000E+3	8.35722930E+1	-1.59334000E+5	-1.27898000E+5	3.60000000E+1	5.65500000E+3	6.05000000E+0	6.04600000E+0	5.95434998E+0	8.79338843E+2	9.34710744E+2
9.55675000E+3	8.35597120E+1	-1.60431000E+5	-1.28998000E+5	4.60000000E+1	5.78700000E+3	6.04900000E+0	6.04600000E+0	7.60833609E+0	9.05934865E+2	9.56687056E+2
9.55700000E+3	8.35471549E+1	-1.61526000E+5	-1.30096000E+5	5.30000000E+1	5.85100000E+3	6.05000000E+0	6.04700000E+0	8.76467670E+0	9.07272727E+2	9.67107438E+2
9.55725000E+3	8.35346214E+1	-1.62618000E+5	-1.31192000E+5	4.90000000E+1	5.70300000E+3	6.04900000E+0	6.04500000E+0	8.10587262E+0	8.84609026E+2	9.42800463E+2
9.55750000E+3	8.35221114E+1	-1.63709000E+5	-1.32285000E+5	4.10000000E+1	5.96200000E+3	6.05000000E+0	6.04600000E+0	6.78134304E+0	9.26115702E+2	9.85454545E+2
9.55775000E+3	8.35096248E+1	-1.64797000E+5	-1.33377000E+5	4.50000000E+1	5.68500000E+3	6.04900000E+0	6.04600000E+0	7.44293748E+0	8.83451810E+2	9.39824764E+2
9.55800000E+3	8.34971614E+1	-1.65883000E+5	-1.34466000E+5	4.90000000E+1	5.74800000E+3	6.04900000E+0	6.04600000E+0	8.10453192E+0	8.88411308E+2	9.50239709E+2
9.55825000E+3	8.34847212E+1	-1.66967000E+5	-1.35553000E+5	4.20000000E+1	5.68500000E+3	6.05000000E+0	6.04600000E+0	6.94674165E+0	8.79338843E+2	9.39669421E+2
9.55850000E+3	8.34723040E+1	-1.68049000E+5	-1.36638000E+5	4.70000000E+1	5.82300000E+3	6.05100000E+0	6.04700000E+0	7.77244915E+0	9.04478599E+2	9.62320278E+2
9.55875000E+3	8.34599097E+1	-1.69129000E+5	-1.37721000E+5	4.60000000E+1	5.66600000E+3	6.05000000E+0	6.04600000E+0	7.60833609E+0	8.79338843E+2	9.36528926E+2
9.55900000E+3	8.34475382E+1	-1.70206000E+5	-1.38802000E+5	4.60000000E+1	5.83400000E+3	6.05100000E+0	6.04700000E+0	7.60707789E+0	9.07949099E+2	9.64138159E+2
9.55925000E+3	8.34351893E+1	-1.71282000E+5	-1.39881000E+5	4.10000000E+1	5.75100000E+3	6.04900000E+0	6.04500000E+0	6.78246485E+0	8.92709539E+2	9.50735659E+2
9.55950000E+3	8.34228629E+1	-1.72355000E+5	-1.40958000E+5	5.50000000E+1	5.68700000E+3	6.04900000E+0	6.04600000E+0	9.09692359E+0	8.82294594E+2	9.40155398E+2
9.55975000E+3	8.34105589E+1	-1.73427000E+5	-1.42032000E+5	6.40000000E+1	5.75900000E+3	6.05000000E+0	6.04700000E+0	1.05837605E+1	8.86115702E+2	9.51900826E+2
9.56000000E+3	8.33982772E+1	-1.74496000E+5	-1.43105000E+5	4.20000000E+1	5.82200000E+3	6.05100000E+0	6.04700000E+0	6.94559286E+0	9.08444885E+2	9.62155016E+2
9.56025000E+3	8.33860176E+1	-1.75563000E+5	-1.44176000E+5	4.90000000E+1	5.62000000E+3	6.04900000E+0	6.04600000E+0	8.10453192E+0	8.73532815E+2	9.29079187E+2
9.56050000E+3	8.33737801E+1	-1.76629000E+5	-1.45244000E+5	5.00000000E+1	5.80800000E+3	6.05000000E+0	6.04700000E+0	8.26856292E+0	9.02479339E+2	9.60000000E+2
9.56075000E+3	8.33615646E+1	-1.77692000E+5	-1.46311000E+5	5.30000000E+1	5.74600000E+3	6.05000000E+0	6.04600000E+0	8.76612636E+0	8.87603306E+2	9.49752066E+2
9.56100000E+3	8.33493708E+1	-1.78753000E+5	-1.47375000E+5	3.50000000E+1	5.68400000E+3	6.05100000E+0	6.04700000E+0	5.78799405E+0	8.83159808E+2	9.39348868E+2
9.56125000E+3	8.33371988E+1	-1.79812000E+5	-1.48438000E+5	5.50000000E+1	5.67900000E+3	6.05000000E+0	6.04600000E+0	9.09692359E+0	8.79008264E+2	9.38677686E+2
9.56150000E+3	8.33250483E+1	-1.80870000E+5	-1.49498000E+5	4.60000000E+1	5.59400000E+3	6.04900000E+0	6.04600000E+0	7.60833609E+0	8.59315589E+2	9.24780956E+2
9.56175000E+3	8.33129193E+1	-1.81925000E+5	-1.50557000E+5	5.20000000E+1	5.67200000E+3	6.05000000E+0	6.04600000E+0	8.60072775E+0	8.74214876E+2	9.37520661E+2
