0.1m ZnCl2 in capillary, redone for longer time
k beta - VTC XES
Pd X-ray tube.  At 35 kV and 2.8 mA.  Ge 555 optic. 
***************************
Energy_(eV)	theta_(deg)	source_(ustep)	detect_(ustep)	ROI_counts	total_counts	real_time	live_time	cnts_per_live	ICR_(cnts/sec)	OCR_(cnts/sec)
9.55000000E+3	8.39082055E+1	-1.30004000E+5	-9.84830000E+4	4.20000000E+1	5.33100000E+3	6.05000000E+0	6.04600000E+0	6.94674165E+0	8.29586777E+2	8.81157025E+2
9.55025000E+3	8.38949558E+1	-1.31163000E+5	-9.96450000E+4	3.80000000E+1	5.39400000E+3	6.05000000E+0	6.04700000E+0	6.28410782E+0	8.36528926E+2	8.91570248E+2
9.55050000E+3	8.38817338E+1	-1.32318000E+5	-1.00804000E+5	2.20000000E+1	5.26300000E+3	6.05000000E+0	6.04700000E+0	3.63816769E+0	8.15867769E+2	8.69917355E+2
9.55075000E+3	8.38685393E+1	-1.33472000E+5	-1.01961000E+5	3.70000000E+1	5.33800000E+3	6.04900000E+0	6.04600000E+0	6.11974859E+0	8.30715821E+2	8.82459911E+2
9.55100000E+3	8.38553722E+1	-1.34623000E+5	-1.03115000E+5	4.10000000E+1	5.24900000E+3	6.05000000E+0	6.04700000E+0	6.78022160E+0	8.16198347E+2	8.67603306E+2
9.55125000E+3	8.38422322E+1	-1.35771000E+5	-1.04266000E+5	3.10000000E+1	5.26400000E+3	6.05000000E+0	6.04700000E+0	5.12650901E+0	8.20000000E+2	8.70082645E+2
9.55150000E+3	8.38291192E+1	-1.36917000E+5	-1.05415000E+5	3.60000000E+1	5.29400000E+3	6.04900000E+0	6.04600000E+0	5.95434998E+0	8.18482394E+2	8.75185981E+2
9.55175000E+3	8.38160331E+1	-1.38060000E+5	-1.06562000E+5	4.50000000E+1	5.46100000E+3	6.05000000E+0	6.04600000E+0	7.44293748E+0	8.46280992E+2	9.02644628E+2
9.55200000E+3	8.38029737E+1	-1.39201000E+5	-1.07706000E+5	4.30000000E+1	5.31800000E+3	6.05000000E+0	6.04700000E+0	7.11096411E+0	8.25454545E+2	8.79008264E+2
9.55225000E+3	8.37899407E+1	-1.40340000E+5	-1.08848000E+5	3.40000000E+1	5.53900000E+3	6.04900000E+0	6.04600000E+0	5.62355276E+0	8.64605720E+2	9.15688544E+2
