0.1m ZnCl2 in capillary, redone for longer time
k beta - VTC XES
Pd X-ray tube.  At 35 kV and 2.8 mA.  Ge 555 optic. 
***************************
Energy_(eV)	theta_(deg)	source_(ustep)	detect_(ustep)	ROI_counts	total_counts	real_time	live_time	cnts_per_live	ICR_(cnts/sec)	OCR_(cnts/sec)
9.55000000E+3	8.39082055E+1	-1.30004000E+5	-9.84830000E+4	3.90000000E+1	5.23300000E+3	6.05100000E+0	6.04800000E+0	6.44841270E+0	8.09287721E+2	8.64815733E+2
9.55025000E+3	8.38949558E+1	-1.31163000E+5	-9.96450000E+4	4.10000000E+1	5.44100000E+3	6.04900000E+0	6.04600000E+0	6.78134304E+0	8.52702926E+2	8.99487519E+2
9.55050000E+3	8.38817338E+1	-1.32318000E+5	-1.00804000E+5	3.80000000E+1	5.22300000E+3	6.05000000E+0	6.04700000E+0	6.28410782E+0	8.12727273E+2	8.63305785E+2
9.55075000E+3	8.38685393E+1	-1.33472000E+5	-1.01961000E+5	3.90000000E+1	5.27000000E+3	6.05100000E+0	6.04700000E+0	6.44947908E+0	8.24657081E+2	8.70930425E+2
9.55100000E+3	8.38553722E+1	-1.34623000E+5	-1.03115000E+5	4.90000000E+1	5.36200000E+3	6.05000000E+0	6.04600000E+0	8.10453192E+0	8.32066116E+2	8.86280992E+2
9.55125000E+3	8.38422322E+1	-1.35771000E+5	-1.04266000E+5	4.00000000E+1	5.34300000E+3	6.05000000E+0	6.04700000E+0	6.61485034E+0	8.28595041E+2	8.83140496E+2
9.55150000E+3	8.38291192E+1	-1.36917000E+5	-1.05415000E+5	3.00000000E+1	5.31900000E+3	6.05000000E+0	6.04700000E+0	4.96113775E+0	8.29090909E+2	8.79173554E+2
9.55175000E+3	8.38160331E+1	-1.38060000E+5	-1.06562000E+5	3.50000000E+1	5.38600000E+3	6.05000000E+0	6.04700000E+0	5.78799405E+0	8.35041322E+2	8.90247934E+2
9.55200000E+3	8.38029737E+1	-1.39201000E+5	-1.07706000E+5	4.30000000E+1	5.47200000E+3	6.05000000E+0	6.04700000E+0	7.11096411E+0	8.49917355E+2	9.04462810E+2
9.55225000E+3	8.37899407E+1	-1.40340000E+5	-1.08848000E+5	4.80000000E+1	5.49400000E+3	6.05000000E+0	6.04600000E+0	7.93913331E+0	8.48099174E+2	9.08099174E+2
9.55250000E+3	8.37769342E+1	-1.41476000E+5	-1.09987000E+5	3.30000000E+1	5.55900000E+3	6.04900000E+0	6.04600000E+0	5.45815415E+0	8.61960655E+2	9.18994875E+2
