0.1m ZnCl2 in capillary, redone for longer time
k beta - VTC XES
Pd X-ray tube.  At 35 kV and 2.8 mA.  Ge 555 optic. 
***************************
Energy_(eV)	theta_(deg)	source_(ustep)	detect_(ustep)	ROI_counts	total_counts	real_time	live_time	cnts_per_live	ICR_(cnts/sec)	OCR_(cnts/sec)
9.55000000E+3	8.39082055E+1	-1.30004000E+5	-9.84830000E+4	4.50000000E+1	5.19000000E+3	6.05000000E+0	6.04700000E+0	7.44170663E+0	8.04958678E+2	8.57851240E+2
9.55025000E+3	8.38949558E+1	-1.31163000E+5	-9.96450000E+4	3.00000000E+1	5.37200000E+3	6.05100000E+0	6.04800000E+0	4.96031746E+0	8.35564370E+2	8.87787143E+2
9.55050000E+3	8.38817338E+1	-1.32318000E+5	-1.00804000E+5	4.20000000E+1	5.29000000E+3	6.04900000E+0	6.04600000E+0	6.94674165E+0	8.17821127E+2	8.74524715E+2
9.55075000E+3	8.38685393E+1	-1.33472000E+5	-1.01961000E+5	4.10000000E+1	5.33000000E+3	6.04900000E+0	6.04600000E+0	6.78134304E+0	8.24268474E+2	8.81137378E+2
9.55100000E+3	8.38553722E+1	-1.34623000E+5	-1.03115000E+5	3.40000000E+1	5.39800000E+3	6.05000000E+0	6.04600000E+0	5.62355276E+0	8.33884298E+2	8.92231405E+2
9.55125000E+3	8.38422322E+1	-1.35771000E+5	-1.04266000E+5	5.00000000E+1	5.38600000E+3	6.04900000E+0	6.04600000E+0	8.26993053E+0	8.37163167E+2	8.90395107E+2
9.55150000E+3	8.38291192E+1	-1.36917000E+5	-1.05415000E+5	4.20000000E+1	5.31500000E+3	6.05000000E+0	6.04600000E+0	6.94674165E+0	8.26611570E+2	8.78512397E+2
9.55175000E+3	8.38160331E+1	-1.38060000E+5	-1.06562000E+5	3.30000000E+1	5.42400000E+3	6.05000000E+0	6.04600000E+0	5.45815415E+0	8.46280992E+2	8.96528926E+2
9.55200000E+3	8.38029737E+1	-1.39201000E+5	-1.07706000E+5	4.50000000E+1	5.46000000E+3	6.05000000E+0	6.04700000E+0	7.44170663E+0	8.50247934E+2	9.02479339E+2
9.55225000E+3	8.37899407E+1	-1.40340000E+5	-1.08848000E+5	3.60000000E+1	5.54600000E+3	6.04900000E+0	6.04600000E+0	5.95434998E+0	8.60142172E+2	9.16845760E+2
