0.1m ZnCl2 in capillary, redone for longer time
k beta - VTC XES
Pd X-ray tube.  At 35 kV and 2.8 mA.  Ge 555 optic. 
***************************
Energy_(eV)	theta_(deg)	source_(ustep)	detect_(ustep)	ROI_counts	total_counts	real_time	live_time	cnts_per_live	ICR_(cnts/sec)	OCR_(cnts/sec)
9.57800000E+3	8.25659358E+1	-2.46692000E+5	-2.15534000E+5	7.40000000E+2	5.28300000E+3	6.05000000E+0	6.04700000E+0	1.22374731E+2	8.22975207E+2	8.73223140E+2
9.57825000E+3	8.25550178E+1	-2.47635000E+5	-2.16481000E+5	8.27000000E+2	5.42100000E+3	6.05100000E+0	6.04800000E+0	1.36739418E+2	8.49611634E+2	8.95884978E+2
9.57850000E+3	8.25441156E+1	-2.48577000E+5	-2.17426000E+5	8.11000000E+2	5.38000000E+3	6.05000000E+0	6.04600000E+0	1.34138273E+2	8.39338843E+2	8.89256198E+2
9.57875000E+3	8.25332290E+1	-2.49517000E+5	-2.18369000E+5	9.29000000E+2	5.43900000E+3	6.05000000E+0	6.04700000E+0	1.53629899E+2	8.51735537E+2	8.99008264E+2
9.57900000E+3	8.25223580E+1	-2.50456000E+5	-2.19311000E+5	8.57000000E+2	5.34300000E+3	6.04900000E+0	6.04600000E+0	1.41746609E+2	8.36171268E+2	8.83286494E+2
9.57925000E+3	8.25115025E+1	-2.51394000E+5	-2.20252000E+5	9.65000000E+2	5.43900000E+3	6.04900000E+0	6.04600000E+0	1.59609659E+2	8.49231278E+2	8.99156885E+2
9.57950000E+3	8.25006625E+1	-2.52330000E+5	-2.21191000E+5	9.36000000E+2	5.36900000E+3	6.05100000E+0	6.04800000E+0	1.54761905E+2	8.39200132E+2	8.87291357E+2
9.57975000E+3	8.24898379E+1	-2.53264000E+5	-2.22129000E+5	9.35000000E+2	5.35200000E+3	6.05000000E+0	6.04700000E+0	1.54622127E+2	8.40661157E+2	8.84628099E+2
9.58000000E+3	8.24790286E+1	-2.54197000E+5	-2.23066000E+5	9.51000000E+2	5.46500000E+3	6.04900000E+0	6.04600000E+0	1.57294079E+2	8.59315589E+2	9.03455117E+2
9.58025000E+3	8.24682346E+1	-2.55129000E+5	-2.24001000E+5	8.85000000E+2	5.28000000E+3	6.05000000E+0	6.04700000E+0	1.46353564E+2	8.27603306E+2	8.72727273E+2
9.58050000E+3	8.24574558E+1	-2.56059000E+5	-2.24934000E+5	8.39000000E+2	5.39700000E+3	6.05000000E+0	6.04700000E+0	1.38746486E+2	8.44297521E+2	8.92066116E+2
9.58075000E+3	8.24466922E+1	-2.56988000E+5	-2.25866000E+5	8.19000000E+2	5.70800000E+3	6.05000000E+0	6.04700000E+0	1.35439061E+2	8.95371901E+2	9.43471074E+2
9.58100000E+3	8.24359437E+1	-2.57916000E+5	-2.26797000E+5	7.18000000E+2	5.70700000E+3	6.04900000E+0	6.04600000E+0	1.18756202E+2	8.89733840E+2	9.43461729E+2
9.58125000E+3	8.24252101E+1	-2.58842000E+5	-2.27726000E+5	7.25000000E+2	6.03400000E+3	6.04900000E+0	6.04600000E+0	1.19913993E+2	9.43131096E+2	9.97520251E+2
9.58150000E+3	8.24144916E+1	-2.59767000E+5	-2.28654000E+5	6.40000000E+2	6.29500000E+3	6.05000000E+0	6.04600000E+0	1.05855111E+2	9.83801653E+2	1.04049587E+3
9.58175000E+3	8.24037880E+1	-2.60690000E+5	-2.29581000E+5	5.90000000E+2	6.62400000E+3	6.04900000E+0	6.04500000E+0	9.76013234E+1	1.03322863E+3	1.09505703E+3
9.58200000E+3	8.23930992E+1	-2.61612000E+5	-2.30506000E+5	5.32000000E+2	6.90600000E+3	6.05000000E+0	6.04500000E+0	8.80066170E+1	1.08363636E+3	1.14148760E+3
9.58225000E+3	8.23824251E+1	-2.62533000E+5	-2.31430000E+5	4.70000000E+2	6.98500000E+3	6.05000000E+0	6.04500000E+0	7.77502068E+1	1.09206612E+3	1.15454545E+3
9.58250000E+3	8.23717659E+1	-2.63452000E+5	-2.32353000E+5	4.43000000E+2	6.21600000E+3	6.05000000E+0	6.04600000E+0	7.32715845E+1	9.67768595E+2	1.02743802E+3
9.58275000E+3	8.23611212E+1	-2.64370000E+5	-2.33274000E+5	4.12000000E+2	4.48000000E+3	6.04900000E+0	6.04700000E+0	6.81329585E+1	6.94660274E+2	7.40618284E+2
9.58300000E+3	8.23504912E+1	-2.65287000E+5	-2.34193000E+5	3.82000000E+2	2.68200000E+3	6.05000000E+0	6.04800000E+0	6.31613757E+1	4.11404959E+2	4.43305785E+2
9.58325000E+3	8.23398758E+1	-2.66202000E+5	-2.35112000E+5	3.63000000E+2	1.67000000E+3	6.05100000E+0	6.05000000E+0	6.00000000E+1	2.56817055E+2	2.75987440E+2
9.58350000E+3	8.23292748E+1	-2.67116000E+5	-2.36029000E+5	3.47000000E+2	1.35100000E+3	6.05100000E+0	6.05000000E+0	5.73553719E+1	2.08560569E+2	2.23268881E+2
9.58375000E+3	8.23186883E+1	-2.68028000E+5	-2.36945000E+5	3.25000000E+2	1.25200000E+3	6.05100000E+0	6.05000000E+0	5.37190083E+1	1.92034374E+2	2.06907949E+2
9.58400000E+3	8.23081161E+1	-2.68939000E+5	-2.37859000E+5	2.85000000E+2	1.23000000E+3	6.05100000E+0	6.05000000E+0	4.71074380E+1	1.88729136E+2	2.03272186E+2
9.58425000E+3	8.22975583E+1	-2.69849000E+5	-2.38772000E+5	2.84000000E+2	1.18700000E+3	6.05000000E+0	6.04900000E+0	4.69499091E+1	1.80991736E+2	1.96198347E+2
9.58450000E+3	8.22870147E+1	-2.70757000E+5	-2.39684000E+5	2.64000000E+2	1.21500000E+3	6.04900000E+0	6.04900000E+0	4.36435775E+1	1.84658621E+2	2.00859646E+2
9.58475000E+3	8.22764854E+1	-2.71665000E+5	-2.40594000E+5	2.53000000E+2	1.22700000E+3	6.05000000E+0	6.05000000E+0	4.18181818E+1	1.85289256E+2	2.02809917E+2
9.58500000E+3	8.22659702E+1	-2.72571000E+5	-2.41503000E+5	2.19000000E+2	1.15100000E+3	6.05000000E+0	6.04900000E+0	3.62043313E+1	1.72727273E+2	1.90247934E+2
9.58525000E+3	8.22554691E+1	-2.73475000E+5	-2.42411000E+5	2.29000000E+2	1.19200000E+3	6.05000000E+0	6.05000000E+0	3.78512397E+1	1.84462810E+2	1.97024793E+2
9.58550000E+3	8.22449820E+1	-2.74378000E+5	-2.43318000E+5	2.03000000E+2	1.17000000E+3	6.05000000E+0	6.04900000E+0	3.35592660E+1	1.79173554E+2	1.93388430E+2
9.58575000E+3	8.22345090E+1	-2.75280000E+5	-2.44223000E+5	1.73000000E+2	1.09100000E+3	6.05000000E+0	6.04900000E+0	2.85997686E+1	1.66446281E+2	1.80330579E+2
9.58600000E+3	8.22240498E+1	-2.76181000E+5	-2.45127000E+5	1.62000000E+2	1.13400000E+3	6.05000000E+0	6.05000000E+0	2.67768595E+1	1.72066116E+2	1.87438017E+2
9.58625000E+3	8.22136046E+1	-2.77080000E+5	-2.46029000E+5	1.82000000E+2	1.14700000E+3	6.05000000E+0	6.05000000E+0	3.00826446E+1	1.77024793E+2	1.89586777E+2
9.58650000E+3	8.22031732E+1	-2.77978000E+5	-2.46930000E+5	1.73000000E+2	1.15500000E+3	6.05000000E+0	6.05000000E+0	2.85950413E+1	1.75041322E+2	1.90909091E+2
9.58675000E+3	8.21927555E+1	-2.78875000E+5	-2.47830000E+5	1.52000000E+2	1.19400000E+3	6.05100000E+0	6.05100000E+0	2.51198149E+1	1.82614444E+2	1.97322757E+2
9.58700000E+3	8.21823516E+1	-2.79771000E+5	-2.48729000E+5	1.47000000E+2	1.21600000E+3	6.05000000E+0	6.04900000E+0	2.43015374E+1	1.86280992E+2	2.00991736E+2
9.58725000E+3	8.21719614E+1	-2.80665000E+5	-2.49627000E+5	1.23000000E+2	1.22100000E+3	6.04900000E+0	6.04900000E+0	2.03339395E+1	1.86311787E+2	2.01851546E+2
9.58750000E+3	8.21615847E+1	-2.81558000E+5	-2.50523000E+5	1.41000000E+2	1.28900000E+3	6.05000000E+0	6.04900000E+0	2.33096380E+1	1.95702479E+2	2.13057851E+2
9.58775000E+3	8.21512217E+1	-2.82450000E+5	-2.51418000E+5	1.19000000E+2	1.36000000E+3	6.04900000E+0	6.04900000E+0	1.96726732E+1	2.07802943E+2	2.24830551E+2
9.58800000E+3	8.21408721E+1	-2.83340000E+5	-2.52312000E+5	1.21000000E+2	1.33600000E+3	6.05000000E+0	6.05000000E+0	2.00000000E+1	2.03140496E+2	2.20826446E+2
9.58825000E+3	8.21305361E+1	-2.84229000E+5	-2.53204000E+5	1.08000000E+2	1.39100000E+3	6.04900000E+0	6.04800000E+0	1.78571429E+1	2.12597123E+2	2.29955365E+2
9.58850000E+3	8.21202134E+1	-2.85117000E+5	-2.54095000E+5	1.10000000E+2	1.44100000E+3	6.05000000E+0	6.04900000E+0	1.81848239E+1	2.18181818E+2	2.38181818E+2
9.58875000E+3	8.21099041E+1	-2.86004000E+5	-2.54985000E+5	8.80000000E+1	1.47600000E+3	6.05000000E+0	6.05000000E+0	1.45454545E+1	2.24793388E+2	2.43966942E+2
9.58900000E+3	8.20996081E+1	-2.86889000E+5	-2.55874000E+5	1.02000000E+2	1.54000000E+3	6.04900000E+0	6.04900000E+0	1.68622913E+1	2.37063978E+2	2.54587535E+2
9.58925000E+3	8.20893254E+1	-2.87774000E+5	-2.56761000E+5	9.30000000E+1	1.56200000E+3	6.04900000E+0	6.04800000E+0	1.53769841E+1	2.38551827E+2	2.58224500E+2
9.58950000E+3	8.20790559E+1	-2.88657000E+5	-2.57647000E+5	9.00000000E+1	1.70400000E+3	6.05000000E+0	6.04900000E+0	1.48784923E+1	2.59669421E+2	2.81652893E+2
9.58975000E+3	8.20687996E+1	-2.89538000E+5	-2.58532000E+5	7.80000000E+1	1.70600000E+3	6.04900000E+0	6.04900000E+0	1.28946933E+1	2.61200198E+2	2.82030088E+2
9.59000000E+3	8.20585563E+1	-2.90419000E+5	-2.59416000E+5	7.40000000E+1	1.77500000E+3	6.04900000E+0	6.04800000E+0	1.22354497E+1	2.69796661E+2	2.93436932E+2
9.59025000E+3	8.20483262E+1	-2.91298000E+5	-2.60299000E+5	7.70000000E+1	1.79600000E+3	6.04900000E+0	6.04800000E+0	1.27314815E+1	2.74260208E+2	2.96908580E+2
9.59050000E+3	8.20381091E+1	-2.92176000E+5	-2.61180000E+5	7.00000000E+1	1.78100000E+3	6.04900000E+0	6.04800000E+0	1.15740741E+1	2.70292610E+2	2.94428831E+2
9.59075000E+3	8.20279049E+1	-2.93053000E+5	-2.62060000E+5	6.50000000E+1	1.76100000E+3	6.05000000E+0	6.04900000E+0	1.07455778E+1	2.67438017E+2	2.91074380E+2
9.59100000E+3	8.20177137E+1	-2.93929000E+5	-2.62939000E+5	6.00000000E+1	1.65600000E+3	6.05100000E+0	6.05000000E+0	9.91735537E+0	2.53677078E+2	2.73673773E+2
9.59125000E+3	8.20075353E+1	-2.94803000E+5	-2.63817000E+5	7.40000000E+1	1.78700000E+3	6.05000000E+0	6.04900000E+0	1.22334270E+1	2.73553719E+2	2.95371901E+2
9.59150000E+3	8.19973698E+1	-2.95677000E+5	-2.64693000E+5	6.40000000E+1	1.76200000E+3	6.04900000E+0	6.04800000E+0	1.05820106E+1	2.69466027E+2	2.91287816E+2
9.59175000E+3	8.19872170E+1	-2.96549000E+5	-2.65569000E+5	4.70000000E+1	1.68000000E+3	6.05000000E+0	6.04900000E+0	7.76987932E+0	2.58842975E+2	2.77685950E+2
9.59200000E+3	8.19770770E+1	-2.97420000E+5	-2.66443000E+5	5.40000000E+1	1.68200000E+3	6.04800000E+0	6.04800000E+0	8.92857143E+0	2.53968254E+2	2.78108466E+2
9.59225000E+3	8.19669497E+1	-2.98290000E+5	-2.67316000E+5	5.00000000E+1	1.67400000E+3	6.05000000E+0	6.05000000E+0	8.26446281E+0	2.58512397E+2	2.76694215E+2
9.59250000E+3	8.19568350E+1	-2.99158000E+5	-2.68188000E+5	4.00000000E+1	1.64700000E+3	6.04900000E+0	6.04900000E+0	6.61266325E+0	2.50123987E+2	2.72276409E+2
9.59275000E+3	8.19467329E+1	-3.00026000E+5	-2.69058000E+5	5.50000000E+1	1.72000000E+3	6.04900000E+0	6.04800000E+0	9.09391534E+0	2.59712349E+2	2.84344520E+2
9.59300000E+3	8.19366434E+1	-3.00892000E+5	-2.69928000E+5	3.80000000E+1	1.67000000E+3	6.05000000E+0	6.04900000E+0	6.28203009E+0	2.56198347E+2	2.76033058E+2
9.59325000E+3	8.19265664E+1	-3.01757000E+5	-2.70796000E+5	4.40000000E+1	1.67900000E+3	6.05100000E+0	6.05000000E+0	7.27272727E+0	2.57312841E+2	2.77474798E+2
9.59350000E+3	8.19165019E+1	-3.02621000E+5	-2.71663000E+5	4.60000000E+1	1.64000000E+3	6.04900000E+0	6.04900000E+0	7.60456274E+0	2.49793354E+2	2.71119193E+2
9.59375000E+3	8.19064497E+1	-3.03483000E+5	-2.72529000E+5	5.30000000E+1	1.64500000E+3	6.04900000E+0	6.04900000E+0	8.76177881E+0	2.51611837E+2	2.71945776E+2
9.59400000E+3	8.18964100E+1	-3.04345000E+5	-2.73394000E+5	3.40000000E+1	1.70200000E+3	6.05100000E+0	6.05000000E+0	5.61983471E+0	2.56982317E+2	2.81275822E+2
9.59425000E+3	8.18863826E+1	-3.05205000E+5	-2.74258000E+5	4.10000000E+1	1.72300000E+3	6.05000000E+0	6.04900000E+0	6.77797983E+0	2.64297521E+2	2.84793388E+2
9.59450000E+3	8.18763674E+1	-3.06065000E+5	-2.75120000E+5	3.50000000E+1	1.61900000E+3	6.05100000E+0	6.05000000E+0	5.78512397E+0	2.45909767E+2	2.67559081E+2
9.59475000E+3	8.18663645E+1	-3.06923000E+5	-2.75982000E+5	3.70000000E+1	1.62400000E+3	6.04900000E+0	6.04800000E+0	6.11772487E+0	2.46817656E+2	2.68474128E+2
9.59500000E+3	8.18563739E+1	-3.07780000E+5	-2.76842000E+5	4.60000000E+1	1.73700000E+3	6.05000000E+0	6.05000000E+0	7.60330579E+0	2.64462810E+2	2.87107438E+2
9.59525000E+3	8.18463953E+1	-3.08636000E+5	-2.77701000E+5	3.50000000E+1	1.61500000E+3	6.05100000E+0	6.05000000E+0	5.78512397E+0	2.47066601E+2	2.66898033E+2
9.59550000E+3	8.18364289E+1	-3.09491000E+5	-2.78559000E+5	3.90000000E+1	1.67600000E+3	6.05000000E+0	6.04900000E+0	6.44734667E+0	2.57685950E+2	2.77024793E+2
9.59575000E+3	8.18264746E+1	-3.10344000E+5	-2.79416000E+5	4.00000000E+1	1.61500000E+3	6.04900000E+0	6.04800000E+0	6.61375661E+0	2.43180691E+2	2.66986279E+2
9.59600000E+3	8.18165322E+1	-3.11197000E+5	-2.80271000E+5	4.10000000E+1	1.58000000E+3	6.05000000E+0	6.04900000E+0	6.77797983E+0	2.40165289E+2	2.61157025E+2
9.59625000E+3	8.18066019E+1	-3.12048000E+5	-2.81126000E+5	3.60000000E+1	1.57700000E+3	6.05000000E+0	6.05000000E+0	5.95041322E+0	2.36694215E+2	2.60661157E+2
9.59650000E+3	8.17966835E+1	-3.12898000E+5	-2.81980000E+5	3.40000000E+1	1.51900000E+3	6.05100000E+0	6.05000000E+0	5.61983471E+0	2.29714097E+2	2.51032887E+2
9.59675000E+3	8.17867771E+1	-3.13748000E+5	-2.82832000E+5	2.70000000E+1	1.58900000E+3	6.05000000E+0	6.04900000E+0	4.46354769E+0	2.43140496E+2	2.62644628E+2
9.59700000E+3	8.17768824E+1	-3.14596000E+5	-2.83683000E+5	3.20000000E+1	1.51700000E+3	6.05000000E+0	6.04900000E+0	5.29013060E+0	2.28595041E+2	2.50743802E+2
9.59725000E+3	8.17669997E+1	-3.15443000E+5	-2.84533000E+5	2.50000000E+1	1.54000000E+3	6.04900000E+0	6.04900000E+0	4.13291453E+0	2.30947264E+2	2.54587535E+2
9.59750000E+3	8.17571287E+1	-3.16288000E+5	-2.85382000E+5	3.00000000E+1	1.57300000E+3	6.05000000E+0	6.04900000E+0	4.95949744E+0	2.38842975E+2	2.60000000E+2
9.59775000E+3	8.17472694E+1	-3.17133000E+5	-2.86230000E+5	4.40000000E+1	1.61400000E+3	6.05000000E+0	6.05000000E+0	7.27272727E+0	2.41157025E+2	2.66776860E+2
9.59800000E+3	8.17374218E+1	-3.17977000E+5	-2.87077000E+5	2.60000000E+1	1.56900000E+3	6.05000000E+0	6.04900000E+0	4.29823111E+0	2.39338843E+2	2.59338843E+2
9.59825000E+3	8.17275859E+1	-3.18819000E+5	-2.87923000E+5	2.00000000E+1	1.55200000E+3	6.05000000E+0	6.04900000E+0	3.30633163E+0	2.35371901E+2	2.56528926E+2
9.59850000E+3	8.17177616E+1	-3.19661000E+5	-2.88768000E+5	2.80000000E+1	1.54300000E+3	6.05000000E+0	6.05000000E+0	4.62809917E+0	2.34545455E+2	2.55041322E+2
9.59875000E+3	8.17079489E+1	-3.20501000E+5	-2.89611000E+5	2.00000000E+1	1.51900000E+3	6.05000000E+0	6.05000000E+0	3.30578512E+0	2.34710744E+2	2.51074380E+2
9.59900000E+3	8.16981478E+1	-3.21341000E+5	-2.90454000E+5	2.90000000E+1	1.52900000E+3	6.05000000E+0	6.04900000E+0	4.79418086E+0	2.31074380E+2	2.52727273E+2
9.59925000E+3	8.16883581E+1	-3.22179000E+5	-2.91295000E+5	2.60000000E+1	1.50500000E+3	6.04800000E+0	6.04700000E+0	4.29965272E+0	2.28174603E+2	2.48842593E+2
9.59950000E+3	8.16785799E+1	-3.23016000E+5	-2.92136000E+5	2.80000000E+1	1.54700000E+3	6.04900000E+0	6.04900000E+0	4.62886428E+0	2.33096380E+2	2.55744751E+2
9.59975000E+3	8.16688132E+1	-3.23852000E+5	-2.92975000E+5	2.90000000E+1	1.56100000E+3	6.05000000E+0	6.04900000E+0	4.79418086E+0	2.33719008E+2	2.58016529E+2
9.60000000E+3	8.16590578E+1	-3.24687000E+5	-2.93813000E+5	2.40000000E+1	1.48200000E+3	6.05100000E+0	6.05000000E+0	3.96694215E+0	2.25747810E+2	2.44918195E+2
9.60025000E+3	8.16493138E+1	-3.25521000E+5	-2.94651000E+5	1.70000000E+1	1.48200000E+3	6.05000000E+0	6.05000000E+0	2.80991736E+0	2.24958678E+2	2.44958678E+2
9.60050000E+3	8.16395810E+1	-3.26354000E+5	-2.95487000E+5	3.30000000E+1	1.50000000E+3	6.05000000E+0	6.04900000E+0	5.45544718E+0	2.27768595E+2	2.47933884E+2
9.60075000E+3	8.16298596E+1	-3.27186000E+5	-2.96322000E+5	2.50000000E+1	1.45500000E+3	6.04900000E+0	6.04900000E+0	4.13291453E+0	2.18548520E+2	2.40535626E+2
9.60100000E+3	8.16201494E+1	-3.28017000E+5	-2.97156000E+5	3.50000000E+1	1.47500000E+3	6.04900000E+0	6.04900000E+0	5.78608034E+0	2.21524219E+2	2.43841957E+2
9.60125000E+3	8.16104504E+1	-3.28847000E+5	-2.97989000E+5	2.60000000E+1	1.42700000E+3	6.05000000E+0	6.04900000E+0	4.29823111E+0	2.14876033E+2	2.35867769E+2
9.60150000E+3	8.16007625E+1	-3.29675000E+5	-2.98821000E+5	2.40000000E+1	1.34600000E+3	6.04900000E+0	6.04900000E+0	3.96759795E+0	2.05323194E+2	2.22516118E+2
9.60175000E+3	8.15910858E+1	-3.30503000E+5	-2.99652000E+5	2.70000000E+1	1.41000000E+3	6.04900000E+0	6.04900000E+0	4.46354769E+0	2.12597123E+2	2.33096380E+2
9.60200000E+3	8.15814201E+1	-3.31330000E+5	-3.00482000E+5	2.50000000E+1	1.51600000E+3	6.05000000E+0	6.04900000E+0	4.13291453E+0	2.23305785E+2	2.50578512E+2
9.60225000E+3	8.15717655E+1	-3.32155000E+5	-3.01311000E+5	1.70000000E+1	1.46600000E+3	6.05100000E+0	6.05100000E+0	2.80945298E+0	2.21451000E+2	2.42274004E+2
9.60250000E+3	8.15621220E+1	-3.32980000E+5	-3.02138000E+5	2.50000000E+1	1.39600000E+3	6.04900000E+0	6.04900000E+0	4.13291453E+0	2.10778641E+2	2.30781947E+2
9.60275000E+3	8.15524894E+1	-3.33803000E+5	-3.02965000E+5	2.40000000E+1	1.40300000E+3	6.04900000E+0	6.04900000E+0	3.96759795E+0	2.12266490E+2	2.31939163E+2
9.60300000E+3	8.15428677E+1	-3.34626000E+5	-3.03791000E+5	2.20000000E+1	1.41300000E+3	6.05000000E+0	6.04900000E+0	3.63696479E+0	2.14049587E+2	2.33553719E+2
9.60325000E+3	8.15332569E+1	-3.35447000E+5	-3.04616000E+5	3.40000000E+1	1.47000000E+3	6.04800000E+0	6.04800000E+0	5.62169312E+0	2.23379630E+2	2.43055556E+2
