0.1m ZnCl2 in capillary, redone for longer time
k beta - VTC XES
Pd X-ray tube.  At 35 kV and 2.8 mA.  Ge 555 optic. 
***************************
Energy_(eV)	theta_(deg)	source_(ustep)	detect_(ustep)	ROI_counts	total_counts	real_time	live_time	cnts_per_live	ICR_(cnts/sec)	OCR_(cnts/sec)
9.55000000E+3	8.39082055E+1	-1.30004000E+5	-9.84830000E+4	3.60000000E+1	5.19700000E+3	6.04900000E+0	6.04600000E+0	5.95434998E+0	8.07240866E+2	8.59150273E+2
9.55025000E+3	8.38949558E+1	-1.31163000E+5	-9.96450000E+4	4.30000000E+1	5.21500000E+3	6.05000000E+0	6.04700000E+0	7.11096411E+0	8.08925620E+2	8.61983471E+2
9.55050000E+3	8.38817338E+1	-1.32318000E+5	-1.00804000E+5	3.90000000E+1	5.29200000E+3	6.05000000E+0	6.04700000E+0	6.44947908E+0	8.21983471E+2	8.74710744E+2
9.55075000E+3	8.38685393E+1	-1.33472000E+5	-1.01961000E+5	3.60000000E+1	5.11500000E+3	6.04900000E+0	6.04600000E+0	5.95434998E+0	7.92031741E+2	8.45594313E+2
9.55100000E+3	8.38553722E+1	-1.34623000E+5	-1.03115000E+5	3.70000000E+1	5.09500000E+3	6.04900000E+0	6.04600000E+0	6.11974859E+0	7.88064143E+2	8.42287981E+2
9.55125000E+3	8.38422322E+1	-1.35771000E+5	-1.04266000E+5	4.60000000E+1	5.34600000E+3	6.05000000E+0	6.04700000E+0	7.60707789E+0	8.20495868E+2	8.83636364E+2
9.55150000E+3	8.38291192E+1	-1.36917000E+5	-1.05415000E+5	4.10000000E+1	5.23200000E+3	6.05000000E+0	6.04700000E+0	6.78022160E+0	8.09752066E+2	8.64793388E+2
9.55175000E+3	8.38160331E+1	-1.38060000E+5	-1.06562000E+5	3.40000000E+1	5.25700000E+3	6.04800000E+0	6.04500000E+0	5.62448304E+0	8.18617725E+2	8.69212963E+2
9.55200000E+3	8.38029737E+1	-1.39201000E+5	-1.07706000E+5	4.40000000E+1	5.31900000E+3	6.05200000E+0	6.04800000E+0	7.27513228E+0	8.23033708E+2	8.78883014E+2
9.55225000E+3	8.37899407E+1	-1.40340000E+5	-1.08848000E+5	4.00000000E+1	5.25400000E+3	6.05000000E+0	6.04700000E+0	6.61485034E+0	8.15041322E+2	8.68429752E+2
9.55250000E+3	8.37769342E+1	-1.41476000E+5	-1.09987000E+5	3.90000000E+1	5.39300000E+3	6.04900000E+0	6.04500000E+0	6.45161290E+0	8.32864936E+2	8.91552323E+2
9.55275000E+3	8.37639539E+1	-1.42609000E+5	-1.11124000E+5	3.90000000E+1	5.36900000E+3	6.04900000E+0	6.04600000E+0	6.45054582E+0	8.25756323E+2	8.87584725E+2
9.55300000E+3	8.37509996E+1	-1.43741000E+5	-1.12259000E+5	4.30000000E+1	5.28400000E+3	6.05000000E+0	6.04700000E+0	7.11096411E+0	8.19504132E+2	8.73388430E+2
9.55325000E+3	8.37380712E+1	-1.44869000E+5	-1.13391000E+5	4.20000000E+1	5.56900000E+3	6.04900000E+0	6.04600000E+0	6.94674165E+0	8.63448504E+2	9.20648041E+2
9.55350000E+3	8.37251686E+1	-1.45996000E+5	-1.14521000E+5	4.50000000E+1	5.50000000E+3	6.04900000E+0	6.04600000E+0	7.44293748E+0	8.52206976E+2	9.09241197E+2
9.55375000E+3	8.37122916E+1	-1.47120000E+5	-1.15648000E+5	3.30000000E+1	5.54300000E+3	6.05100000E+0	6.04800000E+0	5.45634921E+0	8.52255825E+2	9.16046934E+2
9.55400000E+3	8.36994401E+1	-1.48242000E+5	-1.16773000E+5	4.40000000E+1	5.56700000E+3	6.04900000E+0	6.04500000E+0	7.27874276E+0	8.58984956E+2	9.20317408E+2
9.55425000E+3	8.36866138E+1	-1.49361000E+5	-1.17896000E+5	4.00000000E+1	5.56000000E+3	6.04900000E+0	6.04500000E+0	6.61703888E+0	8.61134072E+2	9.19160192E+2
9.55450000E+3	8.36738128E+1	-1.50479000E+5	-1.19016000E+5	3.60000000E+1	5.66000000E+3	6.04900000E+0	6.04600000E+0	5.95434998E+0	8.77665730E+2	9.35691850E+2
9.55475000E+3	8.36610367E+1	-1.51594000E+5	-1.20134000E+5	4.70000000E+1	5.75400000E+3	6.05000000E+0	6.04700000E+0	7.77244915E+0	8.93388430E+2	9.51074380E+2
9.55500000E+3	8.36482855E+1	-1.52706000E+5	-1.21250000E+5	4.40000000E+1	5.56800000E+3	6.04900000E+0	6.04600000E+0	7.27753887E+0	8.60968755E+2	9.20482724E+2
9.55525000E+3	8.36355591E+1	-1.53816000E+5	-1.22364000E+5	4.70000000E+1	5.72500000E+3	6.04900000E+0	6.04600000E+0	7.77373470E+0	8.84939659E+2	9.46437428E+2
