0.1m ZnCl2 in capillary, redone for longer time
k beta - VTC XES
Pd X-ray tube.  At 35 kV and 2.8 mA.  Ge 555 optic. 
***************************
Energy_(eV)	theta_(deg)	source_(ustep)	detect_(ustep)	ROI_counts	total_counts	real_time	live_time	cnts_per_live	ICR_(cnts/sec)	OCR_(cnts/sec)
9.55000000E+3	8.39082055E+1	-1.30004000E+5	-9.84830000E+4	5.10000000E+1	5.42600000E+3	6.05000000E+0	6.04700000E+0	8.43393418E+0	8.42975207E+2	8.96859504E+2
9.55025000E+3	8.38949558E+1	-1.31163000E+5	-9.96450000E+4	4.00000000E+1	5.24500000E+3	6.05000000E+0	6.04700000E+0	6.61485034E+0	8.07933884E+2	8.66942149E+2
9.55050000E+3	8.38817338E+1	-1.32318000E+5	-1.00804000E+5	3.50000000E+1	5.32100000E+3	6.05000000E+0	6.04600000E+0	5.78895137E+0	8.21157025E+2	8.79504132E+2
9.55075000E+3	8.38685393E+1	-1.33472000E+5	-1.01961000E+5	4.10000000E+1	5.30500000E+3	6.04900000E+0	6.04600000E+0	6.78134304E+0	8.29558605E+2	8.77004464E+2
9.55100000E+3	8.38553722E+1	-1.34623000E+5	-1.03115000E+5	4.40000000E+1	5.26200000E+3	6.05000000E+0	6.04700000E+0	7.27633537E+0	8.20000000E+2	8.69752066E+2
9.55125000E+3	8.38422322E+1	-1.35771000E+5	-1.04266000E+5	4.80000000E+1	5.44200000E+3	6.05100000E+0	6.04700000E+0	7.93782041E+0	8.47132705E+2	8.99355478E+2
9.55150000E+3	8.38291192E+1	-1.36917000E+5	-1.05415000E+5	3.70000000E+1	5.41900000E+3	6.05000000E+0	6.04700000E+0	6.11873656E+0	8.41818182E+2	8.95702479E+2
9.55175000E+3	8.38160331E+1	-1.38060000E+5	-1.06562000E+5	4.20000000E+1	5.49200000E+3	6.05100000E+0	6.04800000E+0	6.94444444E+0	8.51098992E+2	9.07618575E+2
9.55200000E+3	8.38029737E+1	-1.39201000E+5	-1.07706000E+5	3.30000000E+1	5.36100000E+3	6.05000000E+0	6.04700000E+0	5.45725153E+0	8.35041322E+2	8.86115702E+2
9.55225000E+3	8.37899407E+1	-1.40340000E+5	-1.08848000E+5	3.40000000E+1	5.53300000E+3	6.04900000E+0	6.04500000E+0	5.62448304E+0	8.60968755E+2	9.14696644E+2
