Energy_(eV)	counts
9546.651895502368	0.0014013319643900286
9546.89477719235	0.0015325295052303312
9547.1376732336	0.0015836028299713466
9547.380582628923	0.0016779150479346837
9547.623505382473	0.001547096427311625
9547.866441498343	0.001568729699390172
9548.109391981934	0.001670498452763654
9548.352356837247	0.001627186847823969
9548.595334065565	0.0017362308693685358
9548.838324672162	0.001721805274287187
9549.081328660932	0.0016851933884318542
9549.324347037062	0.001779685849525556
9549.567376800347	0.0016996722371653563
9549.810419957246	0.0017504792936456055
9550.053476511488	0.0017801589877427634
9550.29654646678	0.0020272784641249594
9550.53962882545	0.0017655900174440792
9550.782722589815	0.0020131488364565388
9551.02583076743	0.002078590406191969
9551.268950357899	0.0021000219288575504
9551.51208336737	0.002333618049918916
9551.755228798027	0.002267995212944426
9551.998386653322	0.0023478429196959953
9552.241555935374	0.002070986399129707
9552.484738650188	0.0021216388151969728
9552.727932798509	0.0022093823999889506
9552.971138383675	0.0025149385426310386
9553.214357411576	0.002413317260909673
9553.457587882882	0.0020930600379472134
9553.70082980083	0.0026027302605316923
9553.944083168626	0.0026828083917396937
9554.18734899074	0.0024713760310610166
9554.430626269015	0.0029014064409590636
9554.673916007867	0.0027337905708068313
9554.917216207812	0.00292301820675501
9555.160528874472	0.003250460576323372
9555.4038530096	0.0028716949994923528
9555.647186613649	0.002872272596796476
9555.890532693431	0.00318506918791401
9556.133891251877	0.0034761270237573857
9556.377260289379	0.00351272354798229
9556.620639808834	0.0034985437389878017
9556.864029813123	0.003592360288342636
9557.107432307617	0.0038765565959278095
9557.350844291346	0.0038835399931207468
9557.594267769633	0.004196683757085973
9557.83770274525	0.004386176637186222
9558.081148219686	0.004873944247105303
9558.324604195665	0.004554134559642669
9558.568070675885	0.00459069933649802
9558.811547663034	0.0046486587681059234
9559.055036160998	0.005209023395214175
9559.29853416993	0.005230088286966855
9559.542042693676	0.00570390446413049
9559.785561734823	0.005864281934024666
9560.029092297169	0.006103653004018569
9560.272631379556	0.00659230339563296
9560.51618098697	0.006963660570162511
9560.759742123135	0.007727764453430691
