Energy_(eV)	counts
9548.70138518911	0.0015607163820240914
9548.948647059582	0.001486847601095075
9549.19591429787	0.0017356460178863085
9549.44318687045	0.00146684857238941
9549.690464744144	0.0017155241253299168
9549.937747886104	0.0016415657198623301
9550.185036263827	0.0017154162650536914
9550.432329845124	0.001829759471648444
9550.679628598142	0.001970640902492298
9550.926932491342	0.0019103549005168683
9551.1742414935	0.0019842668475523978
9551.421555573701	0.001749086014882416
9551.668874701341	0.0018767730272506668
9551.916198846115	0.001977540141628424
9552.163527978018	0.001923861327408474
9552.410862067336	0.0020311177637972353
9552.658201084649	0.0020178619952007856
9552.905545000818	0.0023673909922820252
9553.152893786986	0.002266645515130897
9553.40024741458	0.0023406203895763593
9553.647605855296	0.002407611478760638
9553.894969081102	0.002347250809814604
9554.142337064235	0.0023404660795793733
9554.389709777199	0.0024882616910658685
9554.637087192745	0.0024952372683803457
9554.884469283894	0.0030530768978142124
9555.131856023922	0.0029321182010541534
9555.379247386338	0.003026183513198451
9555.626643344913	0.002858241145754796
9555.874043873662	0.0030727689812726187
9556.121448946831	0.0031810211828015604
9556.368858538908	0.003462802261987648
9556.61627262462	0.0032478064444714724
9556.863691178918	0.003751940693226195
9557.111114176983	0.0038662176803577002
9557.358541594227	0.0034896110275212445
9557.605973406278	0.003758921303219878
9557.853409588985	0.003913385441421352
9558.100850118417	0.0044578713415541
9558.348294970856	0.004404157687321299
9558.595744122795	0.004727068845983223
9558.843197550936	0.0048541268537578815
9559.090655232189	0.0053053075165039884
9559.338117143665	0.005458983420954758
9559.58558326268	0.005781942725862395
9559.833053566746	0.0061788321781535765
9560.080528033572	0.006104349190128868
9560.328006641063	0.006541487499140643
9560.575489367317	0.0074157771541635605
9560.822976190613	0.0074824760327138065
9561.070467089428	0.007906318570584315
9561.317962042418	0.008114340525822474
9561.565461028424	0.00900813131595573
9561.812964026461	0.009929137641247459
9562.060471015735	0.010380107675738258
9562.307981975615	0.01076927951841307
9562.555496885652	0.01116784193704592
9562.803015725569	0.012194834651616663
9563.050538475258	0.012800557709677831
9563.298065114775	0.013457942751079637
9563.54559562435	0.014204326527859433
9563.793129984368	0.015110900127173862
9564.040668175383	0.015527470115555756
9564.28821017811	0.016065982525465265
9564.53575597342	0.01804885305318077
9564.78330554234	0.01857312411612575
9565.030858866055	0.01929360545771648
9565.278415925904	0.019924025903738735
9565.52597670337	0.021805633369639192
