Energy_(eV)	counts
9548.515549150676	0.0016382365640691125
9548.762416851378	0.00159336230087725
9549.009290692935	0.0018757846469370113
9549.256170636996	0.0014450639228140564
9549.503056645603	0.0019055015430064954
9549.749948681176	0.0018755243605275164
9549.996846706532	0.0019202224295923106
9550.243750684847	0.0016975346291684657
9550.49066057968	0.0018608106479588995
9550.73757635495	0.0021280610033546014
9550.984497974936	0.0017865459233233135
9551.231425404278	0.0018013989216675633
9551.478358607954	0.0018310754703569087
9551.725297551302	0.0020835682148879126
9551.97224219999	0.002365810790639804
9552.21919252003	0.001712281193273828
9552.46614847776	0.002662532468867276
9552.713110039853	0.0019202554856541148
9552.960077173286	0.0022618438999497535
9553.207049845378	0.002573752031169096
9553.454028023747	0.0023359619079330964
9553.701011676327	0.0028708109369299734
9553.948000771352	0.0026922566093346405
9554.194995277365	0.002366071242473978
9554.441995163203	0.002811124168949262
9554.689000397992	0.003064038791529198
9554.936010951156	0.003078902676020458
9555.183026792403	0.00258859403448682
9555.430047891718	0.003079063974707826
9555.677074219373	0.002692333605800626
9555.924105745906	0.0031530169026963966
9556.171142442136	0.0033907997556681113
9556.418184279144	0.003212777175178492
9556.665231228273	0.0033611782368519263
9556.91228326114	0.003316788143424821
9557.1593403496	0.003405337314413127
9557.406402465786	0.004059670182743185
9557.653469582061	0.00428182251611143
9557.900541671052	0.004238012033466075
9558.14761870562	0.004385862837312917
9558.394700658873	0.005009565522174276
9558.641787504166	0.004920763304362001
9558.888879215076	0.005143311586212573
9559.135975765419	0.005648253186603209
9559.383077129245	0.005603753027414339
9559.63018328083	0.005544040462808311
9559.877294194668	0.006495032652081688
9560.12440984549	0.006540658836010891
9560.371530208226	0.0065688166971124866
9560.618655258038	0.0069556827329048726
9560.865784970305	0.007683539418807575
9561.112919320602	0.008232768436233606
9561.360058284723	0.008276417777194652
9561.60720183867	0.009362054310578604
9561.854349958641	0.009524431843568614
9562.101502621046	0.010030558137314153
9562.348659802485	0.011160482532876274
9562.595821479763	0.011039260795396121
9562.842987629872	0.013207742636505662
9563.090158230003	0.012346906085557266
9563.337333257532	0.013327266485151094
9563.584512690022	0.014263148790200596
9563.83169650523	0.015065761442258307
9564.07888468109	0.015585794266968956
9564.326077195718	0.016535520734871616
9564.573274027409	0.018392216359742992
9564.82047515464	0.018019880319479275
9565.067680556058	0.019507078242694053
9565.314890210484	0.022164743599905605
9565.56210409691	0.022106505095519577
9565.809322194506	0.02350509571330281
9566.056544482599	0.025374516827158227
9566.303770940678	0.027826631528971066
9566.551001548416	0.031235376309695737
9566.79823628563	0.03391352716144389
9567.045475132298	0.03750982384501595
9567.29271806857	0.04209092125743303
9567.539965074733	0.04677843341870254
9567.787216131246	0.05066013164756007
9568.034471218712	0.05704231642685349
9568.281730317894	0.061602475165327915
9568.528993409695	0.06790242944177187
9568.776260475168	0.07123799427230317
9569.02353149552	0.0779566008164256
9569.270806452098	0.07997741384489768
9569.51808532639	0.08396516415155542
