Energy_(eV)	Counts
9546.480553012883	0.0016946508654542773
9546.723064935153	0.0014734798655804992
9546.965591545924	0.0017223633421950947
9547.208132753469	0.0017821222311418226
9547.450688466988	0.0014454482795589528
9547.69325859661	0.0017089091410215794
9547.935843053376	0.0014903562184085256
9548.178441749227	0.0016041089333823093
9548.421054596989	0.0014551278060544127
9548.66368151036	0.0016810351873285702
9548.906322403904	0.0017714190747473795
9549.148977193036	0.0017138038940658301
9549.391645793998	0.0016356871940139575
9549.634328123873	0.0018260903164740738
9549.877024100553	0.0019226829115547074
9550.119733642736	0.0019363364087863052
9550.362456669905	0.00197277182901301
9550.605193102336	0.0019499761220168011
9550.84794286107	0.0019172791619707962
9551.090705867911	0.001926986747506256
9551.333482045415	0.0022344413693250386
9551.576271316879	0.002175773900160228
9551.819073606332	0.002367374250197026
9552.06188883852	0.002175926088773853
9552.30471693891	0.0023400042741592198
9552.54755783366	0.00232132626852464
9552.790411449634	0.0026177112100952836
9553.033277714367	0.0025982029882812415
9553.276156556076	0.0023943872325604162
9553.519047903648	0.002395320270583451
9553.761951686625	0.0026528634345327567
9554.004867835196	0.0025811961608252607
9554.247796280191	0.002720535895064559
9554.49073695308	0.0026762975458388036
9554.733689785951	0.002684976646270088
9554.976654711516	0.0028946523643098676
9555.21963166308	0.002770425629568991
9555.462620574574	0.0032704961319585325
9555.7056213805	0.003262223456339968
9555.94863401596	0.0033666851491422163
9556.191658416634	0.0030940358197636118
9556.43469451877	0.003516531363505678
9556.677742259184	0.003615736222658366
9556.920801575243	0.003715803568553202
9557.163872404877	0.0036740883076250676
9557.406954686552	0.004162138296680772
9557.650048359275	0.00438429548013177
9557.893153362582	0.004210242025564744
9558.136269636532	0.0044290370125246075
9558.379397121707	0.005101260489524685
9558.622535759203	0.005041967156824353
9558.865685490615	0.005364944059065516
9559.10884625804	0.005450647420173666
9559.352018004072	0.005763133603316609
9559.59520067179	0.006249944891596109
9559.838394204759	0.006336098874596961
9560.081598547018	0.006495626057304695
9560.324813643076	0.007324860595198701
9560.568039437909	0.007633780091274598
9560.811275876953	0.007982386231365142
9561.054522906103	0.008393896450371077
9561.29778047169	0.008814613184863103
9561.541048520507	0.009647658168711137
9561.784326999776	0.010181884622145693
9562.027615857152	0.01071862475323962
9562.27091504072	0.011348750129025875
9562.514224499	0.012203768370179866
9562.757544180919	0.012914507261218705
9563.000874035817	0.013594407880621528
9563.244214013452	0.014312849078370925
9563.487564063984	0.014446122187746678
9563.730924137975	0.015708302706829717
9563.974294186384	0.015621789100251639
9564.217674160562	0.017019911193621663
9564.461064012241	0.017973057453555194
9564.704463693542	0.01861623992898358
9564.947873156969	0.01967216545748783
9565.19129235539	0.02072716465330167
9565.434721242053	0.022784550018476877
9565.678159770569	0.024315659573317244
9565.921607894908	0.026006672203058155
9566.165065569407	0.028564397552901938
9566.408532748756	0.031191569054332086
9566.652009387986	0.03330105181949029
9566.895495442488	0.036635971271307806
9567.138990867988	0.04118377782621241
9567.382495620557	0.045202064833941326
9567.626009656597	0.050216412230395524
9567.869532932848	0.05646388969878007
9568.113065406373	0.061452252184179164
9568.356607034566	0.06705989793079056
9568.600157775143	0.07092405983366025
9568.843717586133	0.07518542765483026
9569.087286425885	0.08052805680772926
9569.330864253063	0.08469824153976321
9569.57445102663	0.08707242069417333
9569.818046705861	0.08878388804591116
9570.061651250337	0.09239646250319922
9570.30526461993	0.0960326163012795
9570.548886774815	0.09973777707556754
9570.792517675458	0.103880102180442
9571.036157282615	0.10878179903248957
9571.279805557324	0.11043034309046963
9571.523462460917	0.11580839285950305
9571.767127954998	0.11592034684748315
9572.01080200146	0.1152304836523177
9572.254484562462	0.11537628851709932
9572.498175600438	0.10959294091306847
9572.741875078098	0.10316881298315932
9572.985582958412	0.09729665516118399
9573.22929920462	0.08922695910143111
9573.473023780225	0.08022187480507659
9573.71675664898	0.07370300085623112
9573.960497774908	0.06620297403999002
9574.204247122276	0.06076310846053749
9574.448004655613	0.05570707416196729
9574.691770339683	0.05114985722629226
9574.935544139516	0.04688288368451967
9575.17932602037	0.04330933025387915
9575.423115947755	0.04105399561672542
9575.666913887411	0.03931759919554316
9575.910719805333	0.03642523296586466
9576.154533667732	0.034899185569336626
9576.398355441064	0.032040110562106774
9576.642185092012	0.030182611070489758
9576.886022587489	0.029052066169268073
9577.129867894631	0.026796063775882197
9577.3737209808	0.025642704320640506
9577.617581813583	0.023228931335715915
9577.861450360782	0.02200929540545861
9578.105326590421	0.019554464580136044
9578.34921047074	0.01896752125219163
9578.59310197019	0.017087520845453587
9578.837001057433	0.016047051476465565
9579.080907701344	0.014926490686784078
9579.324821871003	0.013842757866186278
9579.568743535703	0.013444486748970695
9579.812672664932	0.012666950584917598
9580.05660922838	0.011380501679471071
9580.300553195952	0.011434884476032095
